Format Version,1.23,Take Name,Take 2024-04-16 11.26.20 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.26.21.092 AM,Capture Start Frame,160692,Total Frames in Take,6521,Total Exported Frames,6521,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1203,Unlabeled 1203,Unlabeled 1203,Unlabeled 1204,Unlabeled 1204,Unlabeled 1204,Unlabeled 1205,Unlabeled 1205,Unlabeled 1205,Unlabeled 1206,Unlabeled 1206,Unlabeled 1206,Unlabeled 1207,Unlabeled 1207,Unlabeled 1207,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209
,ID,"CE7E0","CE7E0","CE7E0","CE7F0","CE7F0","CE7F0","CE8A0","CE8A0","CE8A0","CE900","CE900","CE900","CE8F0","CE8F0","CE8F0","CE910","CE910","CE910","CE940","CE940","CE940"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1277,10.641667,0.133109,-0.057373,-0.067395,0.170260,-0.059377,-0.017026,0.179282,-0.089239,-0.135770,,,,,,,,,,,,
1278,10.650000,0.136125,-0.056663,-0.068617,0.173433,-0.058642,-0.018746,0.181796,-0.088536,-0.137338,,,,,,,,,,,,
1279,10.658333,0.138953,-0.056001,-0.069781,0.175946,-0.058019,-0.020399,0.183909,-0.087936,-0.138845,,,,,,,,,,,,
1280,10.666667,0.141514,-0.055409,-0.070967,0.178836,-0.057295,-0.022129,0.186095,-0.087335,-0.140341,,,,,,,,,,,,
1281,10.675000,0.144043,-0.054851,-0.072188,0.181659,-0.056584,-0.023849,0.188369,-0.086725,-0.141901,,,,,,,,,,,,
1282,10.683333,0.146405,-0.054369,-0.073403,0.184076,-0.055997,-0.025490,0.190469,-0.086170,-0.143436,,,,,,,,,,,,
1283,10.691667,0.148701,-0.053922,-0.074614,0.186546,-0.055390,-0.027158,0.192601,-0.085621,-0.144924,,,,,,,,,,,,
1284,10.700000,0.150901,-0.053469,-0.075824,0.188614,-0.054878,-0.028715,0.194295,-0.085148,-0.146350,,,,,,,,,,,,
1285,10.708333,0.152987,-0.053001,-0.077032,0.191273,-0.054180,-0.030341,0.196063,-0.084679,-0.147771,,,,,,,,,,,,
1286,10.716667,0.155063,-0.052488,-0.078225,0.193258,-0.053662,-0.031830,0.197936,-0.084163,-0.149199,,,,,,,,,,,,
1287,10.725000,0.157143,-0.051988,-0.079439,0.195422,-0.053080,-0.033365,0.199495,-0.083707,-0.150584,,,,,,,,,,,,
1288,10.733333,0.159044,-0.051467,-0.080595,0.197338,-0.052559,-0.034848,0.201101,-0.083199,-0.151953,,,,,,,,,,,,
1289,10.741667,0.160887,-0.050921,-0.081723,0.199228,-0.052022,-0.036273,0.202610,-0.082681,-0.153296,,,,,,,,,,,,
1290,10.750000,0.162695,-0.050325,-0.082846,0.201085,-0.051501,-0.037632,0.203936,-0.082143,-0.154603,,,,,,,,,,,,
1291,10.758333,0.164365,-0.049717,-0.083904,0.202975,-0.050930,-0.038966,0.205433,-0.081539,-0.155934,,,,,,,,,,,,
1292,10.766667,0.165995,-0.049112,-0.084953,0.204682,-0.050418,-0.040192,0.206762,-0.080912,-0.157230,,,,,,,,,,,,
1293,10.775000,0.167517,-0.048546,-0.085992,0.206524,-0.049835,-0.041375,0.207842,-0.080348,-0.158452,,,,,,,,,,,,
1294,10.783333,0.169127,-0.047886,-0.087051,0.208095,-0.049302,-0.042510,0.209052,-0.079747,-0.159635,,,,,,,,,,,,
1295,10.791667,0.170372,-0.047278,-0.088092,0.209583,-0.048754,-0.043613,0.210138,-0.079159,-0.160826,,,,,,,,,,,,
1296,10.800000,0.171793,-0.046572,-0.089122,0.211135,-0.048134,-0.044717,0.211339,-0.078537,-0.162005,,,,,,,,,,,,
1297,10.808333,0.172993,-0.045913,-0.090169,0.212269,-0.047506,-0.045861,0.212403,-0.077871,-0.163134,,,,,,,,,,,,
1298,10.816667,0.174295,-0.045207,-0.091208,0.213186,-0.046922,-0.047040,0.213339,-0.077244,-0.164222,,,,,,,,,,,,
1299,10.825000,0.175367,-0.044559,-0.092263,0.214161,-0.046243,-0.048255,0.214489,-0.076626,-0.165310,,,,,,,,,,,,
1300,10.833333,0.176528,-0.043929,-0.093312,0.215129,-0.045581,-0.049438,0.215408,-0.076072,-0.166353,,,,,,,,,,,,
1301,10.841667,0.177437,-0.043425,-0.094310,0.215735,-0.045028,-0.050571,0.216382,-0.075500,-0.167376,,,,,,,,,,,,
1302,10.850000,0.178282,-0.042976,-0.095282,0.216529,-0.044424,-0.051657,0.217044,-0.075001,-0.168309,,,,,,,,,,,,
1303,10.858333,0.179295,-0.042501,-0.096233,0.217600,-0.043789,-0.052686,0.218090,-0.074387,-0.169294,,,,,,,,,,,,
1304,10.866667,0.179818,-0.042123,-0.097073,0.218351,-0.043206,-0.053620,0.218769,-0.073846,-0.170199,,,,,,,,,,,,
1305,10.875000,0.180858,-0.041598,-0.097947,0.219298,-0.042644,-0.054487,0.219618,-0.073278,-0.171085,,,,,,,,,,,,
1306,10.883333,0.181444,-0.041184,-0.098706,0.220190,-0.042167,-0.055271,0.220291,-0.072725,-0.171909,,,,,,,,,,,,
1307,10.891667,0.182277,-0.040696,-0.099443,0.221164,-0.041689,-0.056010,0.220916,-0.072177,-0.172700,,,,,,,,,,,,
1308,10.900000,0.183111,-0.040168,-0.100123,0.221841,-0.041275,-0.056712,0.221555,-0.071624,-0.173453,,,,,,,,,,,,
1309,10.908333,0.183728,-0.039698,-0.100793,0.222821,-0.040785,-0.057392,0.222200,-0.071070,-0.174184,,,,,,,,,,,,
1310,10.916667,0.184522,-0.039104,-0.101415,0.223585,-0.040288,-0.058093,0.222810,-0.070460,-0.174872,,,,,,,,,,,,
1311,10.925000,0.185227,-0.038494,-0.102002,0.224235,-0.039820,-0.058758,0.223330,-0.069908,-0.175510,,,,,,,,,,,,
1312,10.933333,0.185876,-0.037923,-0.102614,0.225164,-0.039211,-0.059414,0.223894,-0.069383,-0.176145,,,,,,,,,,,,
1313,10.941667,0.186556,-0.037393,-0.103177,0.225657,-0.038739,-0.060075,0.224447,-0.068880,-0.176750,,,,,,,,,,,,
1314,10.950000,0.187220,-0.036866,-0.103719,0.226223,-0.038257,-0.060709,0.224962,-0.068416,-0.177297,,,,,,,,,,,,
1315,10.958333,0.187747,-0.036423,-0.104260,0.226778,-0.037770,-0.061357,0.225523,-0.068018,-0.177845,,,,,,,,,,,,
1316,10.966667,0.188364,-0.035960,-0.104804,0.227260,-0.037314,-0.062019,0.225926,-0.067695,-0.178315,,,,,,,,,,,,
1317,10.975000,0.189032,-0.035503,-0.105314,0.228067,-0.036741,-0.062647,0.226543,-0.067347,-0.178828,,,,,,,,,,,,
1318,10.983333,0.189629,-0.035097,-0.105808,0.228332,-0.036328,-0.063132,0.227067,-0.067033,-0.179296,,,,,,,,,,,,
1319,10.991667,0.190088,-0.034754,-0.106323,0.228798,-0.035902,-0.063618,0.227427,-0.066781,-0.179667,,,,,,,,,,,,
1320,11.000000,0.190503,-0.034433,-0.106751,0.229437,-0.035472,-0.064072,0.228016,-0.066478,-0.180097,,,,,,,,,,,,
1321,11.008333,0.191031,-0.034091,-0.107178,0.229975,-0.035089,-0.064455,0.228518,-0.066209,-0.180479,,,,,,,,,,,,
1322,11.016667,0.191545,-0.033716,-0.107588,0.230394,-0.034750,-0.064818,0.228788,-0.065974,-0.180782,,,,,,,,,,,,
1323,11.025000,0.191879,-0.033342,-0.107938,0.230650,-0.034447,-0.065171,0.229109,-0.065717,-0.181058,,,,,,,,,,,,
1324,11.033333,0.192334,-0.032900,-0.108308,0.230971,-0.034136,-0.065462,0.229664,-0.065373,-0.181406,,,,,,,,,,,,
1325,11.041667,0.192888,-0.032432,-0.108652,0.231571,-0.033689,-0.065817,0.230051,-0.065071,-0.181684,,,,,,,,,,,,
1326,11.050000,0.193296,-0.031986,-0.108921,0.231980,-0.033351,-0.066151,0.230374,-0.064746,-0.181936,,,,,,,,,,,,
1327,11.058333,0.193674,-0.031520,-0.109170,0.232456,-0.032976,-0.066469,0.230664,-0.064426,-0.182150,,,,,,,,,,,,
1328,11.066667,0.194162,-0.031049,-0.109432,0.232641,-0.032696,-0.066756,0.230865,-0.064126,-0.182310,,,,,,,,,,,,
1329,11.075000,0.194637,-0.030577,-0.109667,0.232858,-0.032369,-0.067055,0.231152,-0.063818,-0.182495,,,,,,,,,,,,
1330,11.083333,0.194999,-0.030116,-0.109882,0.233234,-0.031963,-0.067352,0.231578,-0.063485,-0.182725,,,,,,,,,,,,
1331,11.091667,0.195228,-0.029669,-0.110046,0.233308,-0.031622,-0.067613,0.231830,-0.063193,-0.182877,,,,,,,,,,,,
1332,11.100000,0.195567,-0.029230,-0.110227,0.233568,-0.031238,-0.067947,0.232119,-0.062881,-0.183026,,,,,,,,,,,,
1333,11.108333,0.195893,-0.028838,-0.110378,0.233743,-0.030914,-0.068251,0.232356,-0.062574,-0.183146,,,,,,,,,,,,
1334,11.116667,0.196130,-0.028485,-0.110494,0.233732,-0.030765,-0.068448,0.232535,-0.062314,-0.183237,,,,,,,,,,,,
1335,11.125000,0.196390,-0.028156,-0.110629,0.233754,-0.030788,-0.068465,0.232602,-0.062135,-0.183284,,,,,,,,,,,,
1336,11.133333,0.196612,-0.027892,-0.110704,0.233797,-0.030761,-0.068547,0.232698,-0.061960,-0.183341,,,,,,,,,,,,
1337,11.141667,0.196797,-0.027706,-0.110761,0.233802,-0.030732,-0.068611,0.232795,-0.061801,-0.183393,,,,,,,,,,,,
1338,11.150000,0.196926,-0.027523,-0.110820,0.233859,-0.030690,-0.068654,0.232921,-0.061642,-0.183459,,,,,,,,,,,,
1339,11.158333,0.197137,-0.027333,-0.110895,0.233867,-0.030667,-0.068703,0.233011,-0.061503,-0.183502,,,,,,,,,,,,
1340,11.166667,0.197180,-0.027213,-0.110950,0.233900,-0.030650,-0.068748,0.233127,-0.061358,-0.183558,,,,,,,,,,,,
1341,11.175000,0.197282,-0.027104,-0.111009,0.233925,-0.030645,-0.068788,0.233143,-0.061239,-0.183583,,,,,,,,,,,,
1342,11.183333,0.197372,-0.026994,-0.111055,0.234064,-0.030617,-0.068852,0.233147,-0.061108,-0.183603,,,,,,,,,,,,
1343,11.191667,0.197430,-0.026907,-0.111078,0.234106,-0.030621,-0.068889,0.233113,-0.060973,-0.183619,,,,,,,,,,,,
1344,11.200000,0.197449,-0.026808,-0.111121,0.234245,-0.030561,-0.068939,0.233134,-0.060801,-0.183664,,,,,,,,,,,,
1345,11.208333,0.197364,-0.026705,-0.111154,0.234182,-0.030547,-0.068953,0.233167,-0.060626,-0.183712,,,,,,,,,,,,
1346,11.216667,0.197334,-0.026586,-0.111204,0.234184,-0.030519,-0.068979,0.233087,-0.060480,-0.183735,,,,,,,,,,,,
1347,11.225000,0.197282,-0.026483,-0.111263,0.234156,-0.030505,-0.068987,0.233078,-0.060322,-0.183788,,,,,,,,,,,,
1348,11.233333,0.197262,-0.026393,-0.111322,0.234204,-0.030449,-0.069011,0.233074,-0.060184,-0.183841,,,,,,,,,,,,
1349,11.241667,0.197272,-0.026308,-0.111363,0.234150,-0.030439,-0.069016,0.232987,-0.060054,-0.183868,,,,,,,,,,,,
1350,11.250000,0.197244,-0.026235,-0.111401,0.234164,-0.030400,-0.069031,0.232928,-0.059891,-0.183910,,,,,,,,,,,,
1351,11.258333,0.197244,-0.026157,-0.111431,0.234194,-0.030347,-0.069043,0.232846,-0.059742,-0.183949,,,,,,,,,,,,
1352,11.266667,0.197238,-0.026096,-0.111462,0.234156,-0.030333,-0.069056,0.232880,-0.059614,-0.184016,,,,,,,,,,,,
1353,11.275000,0.197204,-0.026063,-0.111479,0.234184,-0.030307,-0.069078,0.232846,-0.059525,-0.184061,,,,,,,,,,,,
1354,11.283333,0.197218,-0.026035,-0.111496,0.234158,-0.030309,-0.069094,0.232805,-0.059461,-0.184094,,,,,,,,,,,,
1355,11.291667,0.197196,-0.026013,-0.111512,0.234190,-0.030297,-0.069110,0.232745,-0.059410,-0.184123,,,,,,,,,,,,
1356,11.300000,0.197201,-0.025992,-0.111527,0.234136,-0.030279,-0.069128,0.232731,-0.059348,-0.184164,,,,,,,,,,,,
1357,11.308333,0.197203,-0.025961,-0.111555,0.234156,-0.030228,-0.069165,0.232695,-0.059290,-0.184200,,,,,,,,,,,,
1358,11.316667,0.197188,-0.025940,-0.111576,0.234174,-0.030186,-0.069204,0.232686,-0.059216,-0.184251,,,,,,,,,,,,
1359,11.325000,0.197215,-0.025901,-0.111605,0.234114,-0.030161,-0.069235,0.232636,-0.059156,-0.184284,,,,,,,,,,,,
1360,11.333333,0.197199,-0.025883,-0.111630,0.234096,-0.030139,-0.069283,0.232616,-0.059084,-0.184329,,,,,,,,,,,,
1361,11.341667,0.197173,-0.025870,-0.111654,0.233996,-0.030114,-0.069306,0.232591,-0.059023,-0.184371,,,,,,,,,,,,
1362,11.350000,0.197197,-0.025853,-0.111681,0.234012,-0.030090,-0.069343,0.232600,-0.058956,-0.184412,,,,,,,,,,,,
1363,11.358333,0.197191,-0.025852,-0.111697,0.234003,-0.030084,-0.069369,0.232621,-0.058905,-0.184450,,,,,,,,,,,,
1364,11.366667,0.197222,-0.025835,-0.111713,0.233998,-0.030067,-0.069381,0.232581,-0.058863,-0.184461,,,,,,,,,,,,
1365,11.375000,0.197214,-0.025831,-0.111720,0.234011,-0.030048,-0.069383,0.232557,-0.058823,-0.184460,,,,,,,,,,,,
1366,11.383333,0.197231,-0.025828,-0.111730,0.234028,-0.030050,-0.069385,0.232616,-0.058776,-0.184479,,,,,,,,,,,,
1367,11.391667,0.197247,-0.025839,-0.111738,0.234143,-0.030010,-0.069412,0.232606,-0.058739,-0.184478,,,,,,,,,,,,
1368,11.400000,0.197265,-0.025838,-0.111739,0.234182,-0.030009,-0.069411,0.232662,-0.058711,-0.184484,,,,,,,,,,,,
1369,11.408333,0.197306,-0.025848,-0.111734,0.234229,-0.030003,-0.069409,0.232742,-0.058671,-0.184487,,,,,,,,,,,,
1370,11.416667,0.197333,-0.025867,-0.111737,0.234141,-0.030031,-0.069384,0.232785,-0.058652,-0.184485,,,,,,,,,,,,
1371,11.425000,0.197379,-0.025863,-0.111744,0.234244,-0.029996,-0.069409,0.232819,-0.058624,-0.184486,,,,,,,,,,,,
1372,11.433333,0.197385,-0.025882,-0.111745,0.234180,-0.030023,-0.069391,0.232822,-0.058609,-0.184483,,,,,,,,,,,,
1373,11.441667,0.197419,-0.025870,-0.111747,0.234273,-0.029980,-0.069413,0.232849,-0.058581,-0.184489,,,,,,,,,,,,
1374,11.450000,0.197413,-0.025873,-0.111748,0.234279,-0.029972,-0.069405,0.232842,-0.058572,-0.184484,,,,,,,,,,,,
1375,11.458333,0.197401,-0.025877,-0.111738,0.234262,-0.029969,-0.069409,0.232863,-0.058559,-0.184497,,,,,,,,,,,,
1376,11.466667,0.197436,-0.025884,-0.111744,0.234300,-0.029958,-0.069416,0.232836,-0.058595,-0.184500,,,,,,,,,,,,
1377,11.475000,0.197404,-0.025908,-0.111733,0.234271,-0.029975,-0.069421,0.232850,-0.058628,-0.184515,,,,,,,,,,,,
1378,11.483333,0.197399,-0.025910,-0.111730,0.234271,-0.029973,-0.069424,0.232848,-0.058658,-0.184522,,,,,,,,,,,,
1379,11.491667,0.197358,-0.025914,-0.111710,0.234240,-0.029961,-0.069424,0.232809,-0.058683,-0.184514,,,,,,,,,,,,
1380,11.500000,0.197332,-0.025900,-0.111699,0.234222,-0.029947,-0.069418,0.232803,-0.058709,-0.184508,,,,,,,,,,,,
1381,11.508333,0.197294,-0.025888,-0.111681,0.234157,-0.029933,-0.069410,0.232760,-0.058755,-0.184494,,,,,,,,,,,,
1382,11.516667,0.197266,-0.025886,-0.111664,0.234093,-0.029938,-0.069401,0.232775,-0.058817,-0.184495,,,,,,,,,,,,
1383,11.525000,0.197214,-0.025903,-0.111624,0.234082,-0.029948,-0.069382,0.232743,-0.058906,-0.184466,,,,,,,,,,,,
1384,11.533333,0.197137,-0.025942,-0.111577,0.233986,-0.029996,-0.069341,0.232650,-0.059038,-0.184405,,,,,,,,,,,,
1385,11.541667,0.196974,-0.026015,-0.111497,0.233872,-0.030030,-0.069300,0.232571,-0.059157,-0.184328,,,,,,,,,,,,
1386,11.550000,0.196856,-0.026106,-0.111431,0.233686,-0.030088,-0.069249,0.232535,-0.059270,-0.184248,,,,,,,,,,,,
1387,11.558333,0.196704,-0.026243,-0.111321,0.233558,-0.030138,-0.069212,0.232452,-0.059404,-0.184133,,,,,,,,,,,,
1388,11.566667,0.196514,-0.026460,-0.111184,0.233360,-0.030249,-0.069135,0.232299,-0.059606,-0.183975,,,,,,,,,,,,
1389,11.575000,0.196313,-0.026801,-0.111041,0.233177,-0.030512,-0.068943,0.232143,-0.059872,-0.183783,,,,,,,,,,,,
1390,11.583333,0.196123,-0.027222,-0.110878,0.232887,-0.030922,-0.068635,0.231932,-0.060282,-0.183541,,,,,,,,,,,,
1391,11.591667,0.195853,-0.027770,-0.110657,0.232565,-0.031478,-0.068231,0.231879,-0.060659,-0.183341,,,,,,,,,,,,
1392,11.600000,0.195591,-0.028445,-0.110371,0.232204,-0.032179,-0.067748,0.231788,-0.061094,-0.183097,,,,,,,,,,,,
1393,11.608333,0.195224,-0.029236,-0.110047,0.231958,-0.032968,-0.067294,0.231573,-0.061697,-0.182797,,,,,,,,,,,,
1394,11.616667,0.194847,-0.030164,-0.109723,0.231342,-0.033894,-0.066789,0.231251,-0.062361,-0.182430,,,,,,,,,,,,
1395,11.625000,0.194311,-0.031221,-0.109339,0.231048,-0.034811,-0.066312,0.231150,-0.063031,-0.182136,,,,,,,,,,,,
1396,11.633333,0.193714,-0.032456,-0.108925,0.230551,-0.035837,-0.065801,0.230892,-0.063842,-0.181765,,,,,,,,,,,,
1397,11.641667,0.193319,-0.033754,-0.108479,0.230133,-0.036863,-0.065310,0.230645,-0.064735,-0.181339,,,,,,,,,,,,
1398,11.650000,0.192757,-0.035251,-0.107942,0.229641,-0.038056,-0.064741,0.230415,-0.065659,-0.180909,,,,,,,,,,,,
1399,11.658333,0.191938,-0.036967,-0.107331,0.229015,-0.039365,-0.064095,0.230029,-0.066745,-0.180386,,,,,,,,,,,,
1400,11.666667,0.191188,-0.038796,-0.106690,0.228326,-0.040790,-0.063402,0.229610,-0.067933,-0.179843,,,,,,,,,,,,
1401,11.675000,0.190630,-0.040634,-0.106029,0.227968,-0.042261,-0.062678,0.229271,-0.069147,-0.179283,,,,,,,,,,,,
1402,11.683333,0.189635,-0.042590,-0.105307,0.227233,-0.043869,-0.061876,0.228747,-0.070444,-0.178658,,,,,,,,,,,,
1403,11.691667,0.188900,-0.044465,-0.104599,0.226585,-0.045566,-0.061000,0.228165,-0.071806,-0.177972,,,,,,,,,,,,
1404,11.700000,0.187960,-0.046348,-0.103819,0.225728,-0.047344,-0.060115,0.227642,-0.073195,-0.177289,,,,,,,,,,,,
1405,11.708333,0.186923,-0.048270,-0.103059,0.224893,-0.049174,-0.059244,0.226893,-0.074619,-0.176526,,,,,,,,,,,,
1406,11.716667,0.185938,-0.050133,-0.102231,0.223631,-0.051087,-0.058364,0.226065,-0.076072,-0.175774,,,,,,,,,,,,
1407,11.725000,0.184888,-0.051997,-0.101449,0.222498,-0.052984,-0.057500,0.225171,-0.077499,-0.174982,,,,,,,,,,,,
1408,11.733333,0.183513,-0.053912,-0.100580,0.221146,-0.054881,-0.056677,0.224191,-0.078934,-0.174153,,,,,,,,,,,,
1409,11.741667,0.182252,-0.055760,-0.099700,0.219839,-0.056758,-0.055806,0.223182,-0.080377,-0.173350,,,,,,,,,,,,
1410,11.750000,0.180839,-0.057646,-0.098878,0.218194,-0.058686,-0.054903,0.221999,-0.081858,-0.172487,,,,,,,,,,,,
1411,11.758333,0.179297,-0.059520,-0.098019,0.216537,-0.060612,-0.053973,0.220683,-0.083387,-0.171603,,,,,,,,,,,,
1412,11.766667,0.177840,-0.061318,-0.097196,0.214718,-0.062521,-0.053027,0.219559,-0.084842,-0.170777,,,,,,,,,,,,
1413,11.775000,0.176195,-0.063126,-0.096380,0.212837,-0.064400,-0.052066,0.218073,-0.086355,-0.169844,,,,,,,,,,,,
1414,11.783333,0.174328,-0.064941,-0.095494,0.210779,-0.066290,-0.051087,0.216724,-0.087838,-0.168926,,,,,,,,,,,,
1415,11.791667,0.172472,-0.066708,-0.094598,0.208710,-0.068103,-0.050099,0.215230,-0.089340,-0.167933,,,,,,,,,,,,
1416,11.800000,0.170555,-0.068475,-0.093686,0.206621,-0.069890,-0.049105,0.213589,-0.090875,-0.166944,,,,,,,,,,,,
1417,11.808333,0.168487,-0.070282,-0.092746,0.204547,-0.071649,-0.048074,0.212019,-0.092392,-0.165923,,,,,,,,,,,,
1418,11.816667,0.166445,-0.072077,-0.091787,0.202338,-0.073403,-0.046974,0.210366,-0.093924,-0.164848,,,,,,,,,,,,
1419,11.825000,0.164435,-0.073797,-0.090797,0.199985,-0.075191,-0.045831,0.208545,-0.095438,-0.163708,,,,,,,,,,,,
1420,11.833333,0.162159,-0.075535,-0.089779,0.197583,-0.076975,-0.044610,0.206680,-0.096939,-0.162540,,,,,,,,,,,,
1421,11.841667,0.159910,-0.077228,-0.088729,0.195074,-0.078780,-0.043375,0.204964,-0.098383,-0.161374,,,,,,,,,,,,
1422,11.850000,0.157713,-0.078850,-0.087674,0.192716,-0.080540,-0.042138,0.202957,-0.099828,-0.160186,,,,,,,,,,,,
1423,11.858333,0.155333,-0.080479,-0.086578,0.190165,-0.082334,-0.040849,0.201080,-0.101258,-0.158971,,,,,,,,,,,,
1424,11.866667,0.153030,-0.082064,-0.085500,0.187505,-0.084160,-0.039544,0.199060,-0.102720,-0.157729,,,,,,,,,,,,
1425,11.875000,0.150591,-0.083654,-0.084382,0.184923,-0.085876,-0.038257,0.196779,-0.104172,-0.156417,,,,,,,,,,,,
1426,11.883333,0.148114,-0.085247,-0.083246,0.182158,-0.087656,-0.036951,0.194782,-0.105540,-0.155168,,,,,,,,,,,,
1427,11.891667,0.145703,-0.086807,-0.082126,0.179487,-0.089384,-0.035645,0.192572,-0.106959,-0.153889,,,,,,,,,,,,
1428,11.900000,0.143074,-0.088417,-0.080956,0.176774,-0.091103,-0.034317,0.190289,-0.108373,-0.152585,,,,,,,,,,,,
1429,11.908333,0.140380,-0.090053,-0.079769,0.173740,-0.092895,-0.032950,0.188011,-0.109772,-0.151229,,,,,,,,,,,,
1430,11.916667,0.137514,-0.091757,-0.078585,0.170977,-0.094555,-0.031608,0.185565,-0.111230,-0.149885,,,,,,,,,,,,
1431,11.925000,0.134666,-0.093416,-0.077388,0.167695,-0.096287,-0.030195,0.183321,-0.112652,-0.148554,,,,,,,,,,,,
1432,11.933333,0.132027,-0.094995,-0.076223,0.164870,-0.097907,-0.028847,0.180887,-0.114057,-0.147172,,,,,,,,,,,,
1433,11.941667,0.129031,-0.096574,-0.075023,0.161690,-0.099444,-0.027434,0.178432,-0.115402,-0.145762,,,,,,,,,,,,
1434,11.950000,0.126112,-0.098039,-0.073799,0.158493,-0.100907,-0.026057,0.176054,-0.116741,-0.144331,,,,,,,,,,,,
1435,11.958333,0.123179,-0.099456,-0.072522,0.155336,-0.102271,-0.024623,0.173336,-0.118046,-0.142782,,,,,,,,,,,,
1436,11.966667,0.120074,-0.100820,-0.071235,0.152041,-0.103631,-0.023126,0.170817,-0.119306,-0.141265,,,,,,,,,,,,
1437,11.975000,0.117280,-0.102056,-0.069938,0.148833,-0.104847,-0.021628,0.168324,-0.120514,-0.139766,,,,,,,,,,,,
1438,11.983333,0.114083,-0.103291,-0.068553,0.145679,-0.106098,-0.020059,0.165692,-0.121652,-0.138167,,,,,,,,,,,,
1439,11.991667,0.111210,-0.104419,-0.067181,0.142380,-0.107240,-0.018434,0.162930,-0.122777,-0.136517,,,,,,,,,,,,
1440,12.000000,0.107987,-0.105515,-0.065703,0.139327,-0.108270,-0.016811,0.160240,-0.123800,-0.134884,,,,,,,,,,,,
1441,12.008333,0.105175,-0.106474,-0.064266,0.136078,-0.109267,-0.015099,0.157504,-0.124719,-0.133203,,,,,,,,,,,,
1442,12.016667,0.101820,-0.107465,-0.062710,0.132847,-0.110230,-0.013329,0.154874,-0.125596,-0.131497,,,,,,,,,,,,
1443,12.025000,0.098916,-0.108342,-0.061190,0.129555,-0.111176,-0.011537,0.152023,-0.126467,-0.129714,,,,,,,,,,,,
1444,12.033333,0.095733,-0.109256,-0.059595,0.126264,-0.112016,-0.009728,0.149227,-0.127311,-0.127920,,,,,,,,,,,,
1445,12.041667,0.092589,-0.110174,-0.057918,0.123048,-0.112776,-0.007912,0.146517,-0.128076,-0.126107,,,,,,,,,,,,
1446,12.050000,0.089339,-0.111064,-0.056237,0.119793,-0.113438,-0.006093,0.143633,-0.128803,-0.124241,,,,,,,,,,,,
1447,12.058333,0.086072,-0.111878,-0.054589,0.116366,-0.114044,-0.004230,0.140680,-0.129400,-0.122367,,,,,,,,,,,,
1448,12.066667,0.082867,-0.112592,-0.052901,0.113178,-0.114393,-0.002367,0.137894,-0.129892,-0.120497,,,,,,,,,,,,
1449,12.075000,0.079666,-0.113210,-0.051207,0.109836,-0.114708,-0.000469,0.134986,-0.130345,-0.118574,,,,,,,,,,,,
1450,12.083333,0.076368,-0.113782,-0.049531,0.106442,-0.114847,0.001455,0.132159,-0.130689,-0.116694,,,,,,,,,,,,
1451,12.091667,0.072958,-0.114281,-0.047860,0.102973,-0.114860,0.003430,0.129270,-0.130974,-0.114813,,,,,,,,,,,,
1452,12.100000,0.069623,-0.114678,-0.046168,0.099639,-0.114726,0.005377,0.126258,-0.131195,-0.112895,,,,,,,,,,,,
1453,12.108333,0.066537,-0.114806,-0.044580,0.096334,-0.114483,0.007310,0.123332,-0.131300,-0.110961,,,,,,,,,,,,
1454,12.116667,0.063092,-0.114798,-0.042958,0.093063,-0.114150,0.009249,0.120522,-0.131281,-0.109083,,,,,,,,,,,,
1455,12.125000,0.059715,-0.114632,-0.041360,0.089698,-0.113734,0.011192,0.117621,-0.131255,-0.107167,,,,,,,,,,,,
1456,12.133333,0.056612,-0.114319,-0.039798,0.086382,-0.113229,0.013125,0.114531,-0.131192,-0.105225,,,,,,,,,,,,
1457,12.141667,0.053425,-0.113996,-0.038230,0.082930,-0.112783,0.015002,0.111666,-0.131041,-0.103362,,,,,,,,,,,,
1458,12.150000,0.050058,-0.113661,-0.036630,0.079671,-0.112266,0.016822,0.108768,-0.130838,-0.101486,,,,,,,,,,,,
1459,12.158333,0.046893,-0.113261,-0.035019,0.076208,-0.111712,0.018643,0.105786,-0.130624,-0.099582,,,,,,,,,,,,
1460,12.166667,0.043824,-0.112799,-0.033427,0.073170,-0.111095,0.020474,0.102932,-0.130369,-0.097730,,,,,,,,,,,,
1461,12.175000,0.040739,-0.112311,-0.031844,0.069950,-0.110485,0.022314,0.100016,-0.130074,-0.095877,,,,,,,,,,,,
1462,12.183333,0.037657,-0.111760,-0.030268,0.066793,-0.109850,0.024163,0.097100,-0.129737,-0.094035,,,,,,,,,,,,
1463,12.191667,0.034515,-0.111192,-0.028661,0.063631,-0.109188,0.026045,0.094303,-0.129300,-0.092228,,,,,,,,,,,,
