Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3.57,0.386106,1.41327,-0.186036,-0.897588,2.094534,0.051985,-0.39613,2.933935,0.379434,-0.142862,0.193323,0.708926,-0.674908,2.339223,0.530294,0.752966,1.937887,0.41624,-0.19048,0.947721,0.340813,0.417985,2.925575,0.597991,0.473229,2.30964,0.84486,0.425879,1.962579,0.562334,-0.327325,1.916191,0.472045
3.58,0.384751,1.440215,-0.196059,-0.890769,2.106904,0.051479,-0.394681,2.94564,0.379733,-0.140131,0.201234,0.705276,-0.670691,2.35458,0.536906,0.749678,1.943445,0.419761,-0.190063,0.957432,0.338388,0.419425,2.935177,0.594996,0.474397,2.321839,0.847438,0.425157,1.978369,0.561473,-0.328177,1.925942,0.476099
3.59,0.382661,1.465714,-0.204944,-0.884009,2.117944,0.051572,-0.390385,2.956208,0.376376,-0.136151,0.209111,0.701947,-0.669544,2.365942,0.540399,0.746164,1.947176,0.42298,-0.188475,0.965309,0.333659,0.420758,2.943117,0.591745,0.476153,2.332646,0.849733,0.425694,1.992077,0.561115,-0.326906,1.932755,0.480727
3.6,0.38064,1.488925,-0.213702,-0.877136,2.12614,0.051871,-0.38945,2.963703,0.377047,-0.132088,0.218805,0.696946,-0.667601,2.374811,0.545048,0.743298,1.949303,0.425895,-0.188035,0.973628,0.328081,0.422195,2.949504,0.588614,0.477715,2.341226,0.851739,0.424811,2.003672,0.561474,-0.326403,1.939256,0.484688
3.61,0.378278,1.510673,-0.22171,-0.870287,2.131645,0.052325,-0.39006,2.968368,0.379711,-0.127909,0.223634,0.696261,-0.666544,2.381216,0.549845,0.741441,1.950249,0.428745,-0.186593,0.97772,0.319706,0.423515,2.953636,0.585265,0.479391,2.347342,0.85326,0.423508,2.012252,0.559058,-0.327179,1.943565,0.487915
3.62,0.376038,1.529952,-0.22914,-0.863931,2.135073,0.053427,-0.389437,2.971355,0.380694,-0.123956,0.229973,0.693966,-0.665159,2.38479,0.554722,0.73892,1.948663,0.430763,-0.187145,0.982662,0.310752,0.424934,2.955807,0.582155,0.481966,2.351675,0.854607,0.422302,2.018181,0.55827,-0.327528,1.946235,0.489906
3.63,0.373773,1.546939,-0.236517,-0.857597,2.135754,0.055278,-0.387451,2.97202,0.380993,-0.120016,0.23405,0.694409,-0.663573,2.386416,0.560338,0.737655,1.946003,0.432582,-0.186204,0.984669,0.300701,0.424194,2.955085,0.58189,0.485013,2.353785,0.855426,0.426192,2.021211,0.56303,-0.325813,1.947026,0.492681
3.64,0.371364,1.561675,-0.243503,-0.851206,2.133256,0.057917,-0.386597,2.969151,0.381599,-0.117686,0.239283,0.691042,-0.662579,2.385123,0.566172,0.736299,1.941047,0.434141,-0.186851,0.987104,0.288816,0.427476,2.954265,0.57678,0.488328,2.353524,0.855922,0.426304,2.020508,0.562115,-0.325931,1.945121,0.493678
3.65,0.368008,1.572961,-0.250152,-0.844999,2.128311,0.06146,-0.386528,2.965058,0.382811,-0.115298,0.238284,0.691309,-0.661791,2.381077,0.571573,0.734787,1.933586,0.435407,-0.182815,0.984,0.279302,0.42876,2.950598,0.574696,0.491802,2.350805,0.855649,0.426942,2.018965,0.563527,-0.325784,1.941852,0.493581
3.66,0.36532,1.582141,-0.256699,-0.83943,2.120619,0.065969,-0.387513,2.95787,0.386054,-0.112189,0.238302,0.688409,-0.661141,2.375049,0.576828,0.735667,1.925429,0.436669,-0.180462,0.982642,0.268068,0.429836,2.9449,0.572747,0.49555,2.345965,0.85517,0.428989,2.013411,0.563799,-0.327999,1.938122,0.49463
3.67,0.362493,1.588531,-0.263069,-0.83426,2.11003,0.070996,-0.387858,2.948255,0.388149,-0.111333,0.234874,0.681893,-0.66038,2.366385,0.582478,0.735775,1.914691,0.437813,-0.175728,0.977633,0.258554,0.431034,2.937455,0.571202,0.499201,2.339045,0.853929,0.429536,2.005931,0.563768,-0.325564,1.930723,0.492304
3.68,0.359863,1.592228,-0.269442,-0.830004,2.097032,0.07706,-0.387887,2.937566,0.390191,-0.106926,0.228039,0.67632,-0.658744,2.356075,0.587805,0.735557,1.901601,0.439237,-0.172203,0.971486,0.24969,0.432385,2.928551,0.570089,0.502244,2.329592,0.852237,0.428691,1.995662,0.5604,-0.325041,1.922686,0.487561
3.69,0.357818,1.592798,-0.275674,-0.826081,2.081065,0.083112,-0.388355,2.925307,0.392606,-0.106219,0.221544,0.669031,-0.656361,2.344193,0.593525,0.730502,1.883288,0.44713,-0.166867,0.96281,0.243927,0.433161,2.917876,0.569159,0.506149,2.318938,0.850425,0.426592,1.985428,0.554887,-0.321628,1.910296,0.488751
3.7,0.356477,1.590267,-0.281998,-0.822786,2.062734,0.09004,-0.391158,2.910933,0.398637,-0.106033,0.214133,0.670804,-0.654606,2.329648,0.59793,0.732285,1.868016,0.446998,-0.163482,0.953874,0.235621,0.433804,2.905784,0.56861,0.50963,2.305991,0.848582,0.431334,1.968927,0.564615,-0.32389,1.900028,0.487718
3.71,0.355585,1.585108,-0.287249,-0.820854,2.041167,0.097173,-0.389865,2.89546,0.400107,-0.105745,0.213076,0.679097,-0.65306,2.313674,0.602707,0.734116,1.850629,0.447753,-0.156202,0.938423,0.232343,0.434522,2.892108,0.568293,0.51254,2.29127,0.845884,0.434982,1.953896,0.560725,-0.320235,1.885315,0.48386
3.72,0.354506,1.576842,-0.292142,-0.81936,2.017568,0.104917,-0.38959,2.879878,0.403009,-0.103311,0.208076,0.685176,-0.652561,2.2957,0.606028,0.735585,1.831565,0.448889,-0.155459,0.927636,0.227786,0.43516,2.877401,0.568532,0.515844,2.275443,0.843088,0.433793,1.936507,0.560849,-0.319418,1.871781,0.481231
3.73,0.353878,1.565817,-0.296136,-0.818797,1.991672,0.113207,-0.393374,2.861752,0.410738,-0.098106,0.200837,0.688601,-0.653937,2.27549,0.607568,0.737893,1.81256,0.449024,-0.150313,0.91256,0.221972,0.435767,2.861654,0.56882,0.518194,2.257771,0.839208,0.437488,1.919203,0.556724,-0.321794,1.859623,0.479327
3.74,0.353768,1.552136,-0.299203,-0.818743,1.964583,0.121489,-0.3958,2.843397,0.415753,-0.091855,0.192992,0.692827,-0.650877,2.256289,0.610644,0.740608,1.79373,0.448101,-0.148024,0.900249,0.21488,0.436481,2.845422,0.569574,0.520832,2.239426,0.835446,0.435614,1.900455,0.556487,-0.320118,1.845725,0.476351
3.75,0.353608,1.53603,-0.301695,-0.819271,1.93582,0.130725,-0.395899,2.825683,0.41964,-0.084019,0.187728,0.697308,-0.647661,2.238179,0.614063,0.742497,1.774246,0.448638,-0.144268,0.885789,0.212108,0.437357,2.829507,0.570249,0.523896,2.221801,0.830959,0.439931,1.882564,0.552665,-0.320883,1.834765,0.473826
3.76,0.354195,1.516993,-0.302307,-0.820239,1.906175,0.140946,-0.393709,2.809341,0.420183,-0.075782,0.182902,0.701202,-0.645853,2.219337,0.61542,0.743991,1.755812,0.449636,-0.143727,0.876451,0.209456,0.437913,2.814289,0.570901,0.526429,2.204239,0.826227,0.440877,1.864767,0.55026,-0.319166,1.823547,0.472796
3.77,0.35499,1.495722,-0.302194,-0.821333,1.876727,0.152526,-0.393634,2.794607,0.423588,-0.068183,0.177893,0.703314,-0.643717,2.20245,0.616409,0.754539,1.744705,0.443623,-0.144308,0.867656,0.207014,0.438177,2.800945,0.571216,0.5281,2.188682,0.820545,0.436128,1.84423,0.55558,-0.31832,1.814565,0.471693
3.78,0.355373,1.471933,-0.300937,-0.822167,1.847973,0.165024,-0.392993,2.781709,0.427031,-0.060419,0.173779,0.707724,-0.641396,2.187811,0.617315,0.755191,1.729919,0.44309,-0.145758,0.860111,0.205259,0.438671,2.789081,0.57121,0.528972,2.175202,0.815555,0.430496,1.823814,0.563365,-0.317866,1.806598,0.472775
3.79,0.355684,1.445984,-0.297572,-0.823923,1.821086,0.179428,-0.392829,2.770082,0.430113,-0.055961,0.169607,0.711403,-0.638882,2.174597,0.618889,0.754975,1.716234,0.441536,-0.146446,0.853188,0.204619,0.43932,2.779203,0.570768,0.528842,2.163954,0.811551,0.430984,1.809355,0.561982,-0.318149,1.799655,0.474484
3.8,0.355619,1.418474,-0.293143,-0.825732,1.796902,0.194612,-0.393444,2.760333,0.43385,-0.052939,0.165803,0.712462,-0.635014,2.163793,0.621493,0.756069,1.706775,0.440217,-0.149466,0.847811,0.204076,0.439859,2.771073,0.569539,0.527135,2.155133,0.807109,0.430479,1.796057,0.561196,-0.317705,1.794668,0.474567
3.81,0.355453,1.389475,-0.286786,-0.826627,1.775604,0.209082,-0.392919,2.752501,0.436698,-0.053108,0.165455,0.711531,-0.631414,2.155399,0.625126,0.75558,1.698803,0.438537,-0.150802,0.842643,0.205511,0.440762,2.764892,0.567829,0.524985,2.148623,0.804455,0.430739,1.785188,0.558985,-0.317328,1.789275,0.477106
3.82,0.355255,1.360621,-0.278392,-0.829357,1.758876,0.226668,-0.391823,2.747657,0.43839,-0.052381,0.161791,0.713224,-0.626403,2.149733,0.630556,0.755091,1.69422,0.436517,-0.153862,0.838772,0.20566,0.441587,2.760451,0.565296,0.522466,2.143775,0.802263,0.429696,1.774995,0.559196,-0.317259,1.785113,0.479126
3.83,0.355524,1.331035,-0.268714,-0.831018,1.745921,0.244612,-0.391961,2.743639,0.441016,-0.051815,0.154157,0.716128,-0.622488,2.146016,0.636634,0.754139,1.691967,0.435257,-0.15451,0.835406,0.208431,0.442988,2.757768,0.562466,0.521149,2.141548,0.8015,0.43029,1.76836,0.556467,-0.317964,1.783479,0.480365
3.84,0.355671,1.302462,-0.257741,-0.832199,1.733954,0.262077,-0.392278,2.741645,0.443571,-0.053269,0.152518,0.717841,-0.618066,2.145242,0.644218,0.753945,1.692682,0.433301,-0.158995,0.835674,0.211262,0.444608,2.756989,0.559186,0.520262,2.14135,0.801855,0.430648,1.763015,0.554715,-0.318175,1.783356,0.481284
3.85,0.356137,1.276132,-0.245046,-0.83466,1.727479,0.281445,-0.391507,2.741856,0.444569,-0.053079,0.148866,0.718663,-0.614059,2.147112,0.652643,0.752486,1.695013,0.431452,-0.160945,0.834971,0.219475,0.446396,2.757928,0.55615,0.520157,2.143309,0.802792,0.430935,1.759869,0.552979,-0.318169,1.784365,0.482016
3.86,0.357349,1.251827,-0.231091,-0.83796,1.724536,0.302147,-0.390429,2.744078,0.444837,-0.052298,0.144179,0.721372,-0.612224,2.151561,0.661686,0.752043,1.700688,0.430009,-0.160476,0.834206,0.228734,0.448377,2.761002,0.552936,0.521488,2.14774,0.804241,0.429777,1.7578,0.553421,-0.318141,1.788098,0.48071
3.87,0.357812,1.228395,-0.216087,-0.841724,1.726417,0.323249,-0.387318,2.749006,0.443416,-0.051673,0.139851,0.723304,-0.607718,2.158233,0.671169,0.751302,1.708354,0.428194,-0.16038,0.834815,0.241023,0.450478,2.766223,0.549987,0.524402,2.155299,0.80572,0.429157,1.75835,0.55303,-0.318392,1.792406,0.479513
3.88,0.358704,1.206578,-0.199417,-0.845285,1.728782,0.346517,-0.385379,2.755056,0.4429,-0.050316,0.135813,0.724956,-0.604432,2.167517,0.680884,0.750581,1.718336,0.425973,-0.159805,0.837485,0.254574,0.452858,2.773582,0.547157,0.527281,2.164535,0.806818,0.427843,1.760726,0.553574,-0.318144,1.799543,0.476249
3.89,0.359994,1.186787,-0.18077,-0.848584,1.735993,0.369947,-0.383176,2.763188,0.442321,-0.048494,0.134661,0.726512,-0.598445,2.180419,0.692808,0.750409,1.73028,0.423698,-0.156998,0.84036,0.269064,0.455229,2.783026,0.544154,0.53083,2.176099,0.808083,0.427151,1.765663,0.553623,-0.317882,1.805983,0.474415
3.9,0.36165,1.168502,-0.160143,-0.852276,1.744942,0.39531,-0.380686,2.77426,0.441798,-0.047739,0.134861,0.727332,-0.594177,2.194628,0.703555,0.74951,1.744036,0.420482,-0.156024,0.847468,0.281381,0.457645,2.793102,0.539474,0.534518,2.189386,0.809418,0.426329,1.772549,0.554208,-0.317866,1.814779,0.471132
3.91,0.362424,1.150905,-0.137411,-0.854228,1.75704,0.420306,-0.379444,2.786305,0.443186,-0.048036,0.137016,0.727617,-0.589684,2.211196,0.714624,0.748793,1.759009,0.417338,-0.152631,0.85453,0.293579,0.460902,2.807405,0.538497,0.538764,2.204649,0.810775,0.426386,1.781836,0.553726,-0.316841,1.823848,0.468448
3.92,0.36247,1.134352,-0.112784,-0.85513,1.77005,0.445911,-0.375929,2.802198,0.442715,-0.050489,0.143604,0.72501,-0.584499,2.230189,0.725749,0.748331,1.775016,0.414239,-0.152609,0.866158,0.301348,0.463598,2.821889,0.535617,0.543022,2.221515,0.811237,0.425863,1.792381,0.554904,-0.316154,1.834661,0.46497
3.93,0.362961,1.119101,-0.085894,-0.85612,1.785478,0.471512,-0.374861,2.818337,0.444858,-0.051947,0.150093,0.721809,-0.579887,2.250466,0.736151,0.747997,1.791413,0.411022,-0.150595,0.876559,0.308705,0.466479,2.837318,0.532242,0.547524,2.239058,0.811818,0.425725,1.804872,0.55579,-0.314998,1.846237,0.461887
3.94,0.363152,1.105203,-0.057365,-0.855048,1.801902,0.496641,-0.372067,2.837083,0.446658,-0.049098,0.155734,0.725101,-0.574375,2.272496,0.747955,0.748403,1.808622,0.408081,-0.149436,0.88732,0.317216,0.469353,2.853216,0.528827,0.552284,2.257318,0.811905,0.426825,1.819403,0.554575,-0.314033,1.858741,0.459842
3.95,0.363423,1.093091,-0.026325,-0.85489,1.819631,0.518144,-0.369925,2.856738,0.448275,-0.054108,0.169658,0.719933,-0.570217,2.295448,0.758995,0.749643,1.826023,0.405869,-0.150688,0.899152,0.319116,0.471417,2.869397,0.525114,0.558012,2.276305,0.811887,0.42569,1.832963,0.557763,-0.31301,1.872291,0.457831
3.96,0.364093,1.082423,0.006623,-0.852472,1.837123,0.543978,-0.36784,2.876191,0.450998,-0.054824,0.181609,0.715597,-0.565874,2.318516,0.770277,0.750799,1.841954,0.403751,-0.151811,0.91176,0.319178,0.473287,2.885662,0.521209,0.56349,2.294868,0.81109,0.448501,1.86277,0.554494,-0.312487,1.885407,0.459514
3.97,0.36394,1.07198,0.041294,-0.850745,1.85469,0.565485,-0.366744,2.89528,0.45519,-0.053054,0.195636,0.711797,-0.561968,2.341391,0.781591,0.75281,1.858405,0.401709,-0.158371,0.92656,0.315282,0.475358,2.901428,0.516758,0.5692,2.313225,0.809458,0.449166,1.878736,0.555321,-0.310885,1.899422,0.460229
3.98,0.363082,1.062269,0.077674,-0.84605,1.870017,0.58645,-0.364583,2.913205,0.458008,-0.050989,0.214544,0.704287,-0.557326,2.36381,0.793685,0.754717,1.873371,0.399659,-0.164588,0.94116,0.307187,0.477007,2.916777,0.511958,0.575513,2.331007,0.807686,0.446627,1.890901,0.551799,-0.310173,1.913781,0.463387
3.99,0.362927,1.054744,0.115212,-0.843902,1.886197,0.606195,-0.361662,2.930653,0.460411,-0.045415,0.228556,0.69763,-0.55187,2.385162,0.806165,0.756537,1.887235,0.39665,-0.174127,0.9579,0.295963,0.478693,2.931041,0.506769,0.581169,2.346982,0.805197,0.444901,1.901905,0.548584,-0.308995,1.927901,0.467251
4,0.361141,1.046721,0.153851,-0.839866,1.899114,0.625398,-0.359031,2.94511,0.463806,-0.040727,0.248935,0.685725,-0.547842,2.403794,0.817479,0.759129,1.900819,0.393919,-0.180484,0.973352,0.283804,0.479903,2.943738,0.501047,0.587614,2.36236,0.802428,0.440835,1.910192,0.545039,-0.308005,1.941257,0.472989
4.01,0.359661,1.038999,0.192607,-0.836724,1.91304,0.643817,-0.357969,2.957289,0.468264,-0.034965,0.264875,0.673843,-0.542571,2.421947,0.830066,0.761132,1.912162,0.390373,-0.185514,0.988013,0.269796,0.481055,2.954908,0.494943,0.59376,2.376129,0.798923,0.445834,1.922231,0.547341,-0.304478,1.952224,0.478699
4.02,0.358638,1.031526,0.23126,-0.833228,1.922988,0.661591,-0.355804,2.967352,0.47159,-0.028064,0.27721,0.659483,-0.537982,2.436751,0.841957,0.762776,1.920771,0.385993,-0.194979,1.004805,0.254378,0.481999,2.963762,0.488862,0.601066,2.388005,0.79604,0.444795,1.929517,0.547119,-0.304151,1.963248,0.483218
4.03,0.355366,1.022236,0.27017,-0.830307,1.932124,0.679113,-0.354464,2.973997,0.475553,-0.022319,0.288902,0.646469,-0.53361,2.448735,0.853519,0.765941,1.927638,0.381762,-0.197913,1.015945,0.243767,0.482718,2.970149,0.482894,0.607691,2.396667,0.792333,0.445788,1.935037,0.546761,-0.302049,1.971101,0.487895
4.04,0.354386,1.01343,0.309382,-0.826699,1.937311,0.696749,-0.352766,2.97764,0.479055,-0.016719,0.295966,0.630589,-0.529174,2.457655,0.864793,0.767178,1.931285,0.377162,-0.201898,1.026798,0.233411,0.483239,2.974242,0.477787,0.614202,2.402708,0.787841,0.447174,1.938457,0.548267,-0.301511,1.976687,0.490866
4.05,0.351906,1.003415,0.347957,-0.823747,1.942365,0.713705,-0.352252,2.978273,0.482304,-0.015512,0.302711,0.614094,-0.524447,2.462811,0.874942,0.769966,1.932534,0.373193,-0.205695,1.035237,0.22372,0.484245,2.97593,0.473049,0.621104,2.405573,0.783459,0.448423,1.938703,0.548449,-0.300824,1.981146,0.493209
4.06,0.347434,0.993107,0.387217,-0.817214,1.943389,0.731621,-0.35112,2.975745,0.485305,-0.013565,0.303887,0.597464,-0.520044,2.463534,0.882941,0.773673,1.930577,0.369298,-0.207382,1.041166,0.214214,0.485511,2.975235,0.469443,0.628771,2.406284,0.779319,0.449233,1.935903,0.551959,-0.299158,1.980653,0.496333
4.07,0.342285,0.981293,0.428349,-0.813274,1.942663,0.749625,-0.349777,2.969961,0.487252,-0.014082,0.305057,0.578156,-0.513711,2.461357,0.890931,0.775812,1.925714,0.364852,-0.20811,1.044799,0.204433,0.487264,2.9725,0.466543,0.635872,2.403162,0.774174,0.451032,1.929984,0.548802,-0.299397,1.981029,0.49642
4.08,0.336387,0.969375,0.469108,-0.809551,1.939662,0.768001,-0.348121,2.963775,0.490447,-0.016771,0.301593,0.562021,-0.504429,2.458321,0.904851,0.778131,1.917998,0.360876,-0.208295,1.046386,0.194497,0.489028,2.967173,0.464008,0.642497,2.397914,0.768988,0.453041,1.921477,0.553019,-0.295559,1.975858,0.499163
4.09,0.331211,0.957528,0.509831,-0.803309,1.93298,0.786962,-0.346479,2.954891,0.493819,-0.019279,0.296789,0.545068,-0.495662,2.450042,0.913852,0.780729,1.907881,0.357704,-0.205467,1.045321,0.182995,0.490872,2.959902,0.461772,0.647077,2.388977,0.762698,0.457319,1.91048,0.55301,-0.295802,1.970942,0.497219
4.1,0.323036,0.944925,0.551596,-0.799217,1.926043,0.804481,-0.346584,2.942537,0.498438,-0.022037,0.288437,0.530955,-0.485748,2.439332,0.924303,0.784689,1.896799,0.353532,-0.204849,1.043639,0.166709,0.492607,2.950545,0.459226,0.65165,2.378461,0.757097,0.458629,1.896638,0.554502,-0.293217,1.962736,0.496336
4.11,0.31642,0.932989,0.591372,-0.792704,1.91427,0.824703,-0.344361,2.931413,0.503153,-0.02576,0.282497,0.517511,-0.47413,2.425193,0.931332,0.787108,1.882249,0.349951,-0.197698,1.037342,0.157223,0.494217,2.939382,0.456761,0.65564,2.366197,0.75148,0.462709,1.882563,0.558332,-0.29093,1.952346,0.495072
4.12,0.309614,0.920837,0.630427,-0.787562,1.9008,0.841981,-0.34276,2.916291,0.508367,-0.030048,0.27453,0.508133,-0.461192,2.409118,0.937526,0.789698,1.865916,0.346906,-0.193498,1.030096,0.145155,0.495912,2.926043,0.453604,0.658412,2.351643,0.745225,0.463149,1.865965,0.561585,-0.288326,1.941007,0.493095
4.13,0.302467,0.90829,0.668184,-0.782318,1.884515,0.862857,-0.340507,2.900941,0.514045,-0.033032,0.267288,0.50442,-0.448032,2.390065,0.942655,0.793634,1.847816,0.3437,-0.187069,1.019996,0.133909,0.497447,2.910644,0.449975,0.661264,2.33561,0.739642,0.46644,1.847301,0.565715,-0.286334,1.92708,0.491584
4.14,0.297491,0.895116,0.702987,-0.777691,1.865822,0.882115,-0.338142,2.88265,0.519248,-0.037636,0.257782,0.504196,-0.432924,2.369127,0.946827,0.796362,1.826759,0.340682,-0.183968,1.011214,0.122617,0.499018,2.893009,0.445403,0.662873,2.316991,0.733596,0.470014,1.831903,0.575667,-0.284734,1.911302,0.490657
4.15,0.292234,0.880394,0.734791,-0.772512,1.84556,0.901261,-0.335354,2.8605,0.52526,-0.043346,0.249105,0.506268,-0.418266,2.34482,0.950497,0.800856,1.804917,0.337962,-0.179413,0.998852,0.111882,0.50065,2.873291,0.440295,0.66453,2.296484,0.727381,0.46978,1.810796,0.580653,-0.283399,1.892345,0.489891
4.16,0.29238,0.867829,0.758904,-0.767851,1.824372,0.919567,-0.326521,2.8435,0.518475,-0.050516,0.239231,0.511444,-0.404388,2.31984,0.954746,0.803691,1.780263,0.335289,-0.174176,0.984227,0.104681,0.502679,2.851273,0.434215,0.666315,2.274168,0.720816,0.467807,1.787173,0.583923,-0.280728,1.871455,0.490314
4.17,0.290512,0.8528,0.779172,-0.764157,1.800616,0.936986,-0.332615,2.812462,0.532306,-0.054346,0.22655,0.523954,-0.391165,2.292995,0.956792,0.807348,1.753943,0.332409,-0.167813,0.96731,0.098503,0.504637,2.827275,0.427567,0.667939,2.249531,0.714183,0.466716,1.766394,0.59461,-0.28096,1.850579,0.487874
4.18,0.290213,0.838083,0.795959,-0.759612,1.778426,0.954032,-0.325363,2.794225,0.524636,-0.062657,0.216808,0.529659,-0.381655,2.264595,0.959193,0.810322,1.726426,0.330254,-0.163782,0.949066,0.091848,0.506184,2.801777,0.421099,0.670218,2.223749,0.706968,0.469245,1.748384,0.597732,-0.279047,1.827686,0.485887
4.19,0.291784,0.824226,0.810291,-0.754647,1.758471,0.970226,-0.331502,2.762964,0.539263,-0.064502,0.198923,0.54118,-0.372424,2.237531,0.960609,0.813465,1.698654,0.328224,-0.158561,0.929492,0.086993,0.507587,2.77648,0.41487,0.672695,2.19688,0.698685,0.469808,1.731919,0.605412,-0.282077,1.805574,0.484693
4.2,0.294747,0.810592,0.821692,-0.750067,1.740182,0.984284,-0.329224,2.747632,0.535562,-0.066053,0.187677,0.547741,-0.365088,2.212001,0.960437,0.816703,1.672602,0.326339,-0.154446,0.912143,0.079316,0.508024,2.751698,0.409533,0.675713,2.170539,0.688984,0.470829,1.717126,0.612643,-0.274884,1.77741,0.484391
4.21,0.297863,0.795735,0.82982,-0.74709,1.724471,0.997065,-0.329644,2.724452,0.544585,-0.064018,0.177304,0.55401,-0.358812,2.189621,0.958684,0.819462,1.647189,0.324109,-0.151474,0.892089,0.075467,0.508424,2.730516,0.40559,0.67782,2.146087,0.67843,0.47191,1.703884,0.618843,-0.273796,1.754981,0.480371
4.22,0.302673,0.782287,0.834481,-0.746845,1.710685,1.007394,-0.324451,2.715919,0.536494,-0.059577,0.173181,0.554689,-0.353485,2.170358,0.955514,0.822277,1.623986,0.322305,-0.148325,0.876415,0.067749,0.508008,2.711657,0.402971,0.678424,2.124474,0.668379,0.470943,1.690892,0.625325,-0.272371,1.731219,0.478152
4.23,0.308239,0.770591,0.835137,-0.748326,1.700645,1.016771,-0.32883,2.699005,0.542571,-0.050606,0.1689,0.5583,-0.349158,2.15456,0.951607,0.824902,1.604298,0.320963,-0.146939,0.865641,0.058531,0.507369,2.694947,0.401109,0.676966,2.105566,0.659972,0.472864,1.680324,0.626156,-0.269499,1.711545,0.477476
4.24,0.31255,0.7599,0.833006,-0.75218,1.694314,1.023531,-0.32791,2.687897,0.540905,-0.040118,0.169275,0.557281,-0.345793,2.142052,0.947596,0.827384,1.588538,0.319529,-0.145679,0.857747,0.048452,0.506618,2.680746,0.39898,0.673338,2.08999,0.654055,0.472925,1.669077,0.626627,-0.267688,1.696975,0.475816
4.25,0.315476,0.750656,0.8271,-0.759481,1.69073,1.02843,-0.328144,2.6755,0.543699,-0.03112,0.172202,0.555904,-0.345782,2.132654,0.943824,0.828932,1.577136,0.318808,-0.145183,0.856134,0.037277,0.505441,2.669455,0.396217,0.668636,2.078228,0.651467,0.484316,1.664669,0.614141,-0.26949,1.68952,0.474419
