Format Version,1.23,Take Name,Take 2024-04-16 11.47.16 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.47.16.236 AM,Capture Start Frame,311328,Total Frames in Take,6967,Total Exported Frames,6967,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1245,Unlabeled 1245,Unlabeled 1245,Unlabeled 1246,Unlabeled 1246,Unlabeled 1246,Unlabeled 1247,Unlabeled 1247,Unlabeled 1247,Unlabeled 1248,Unlabeled 1248,Unlabeled 1248,Unlabeled 1249,Unlabeled 1249,Unlabeled 1249
,ID,"D0880","D0880","D0880","D08E0","D08E0","D08E0","D0900","D0900","D0900","D0910","D0910","D0910","D0920","D0920","D0920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
178,1.483333,0.288282,-0.048349,-0.073400,0.260858,-0.025400,0.038194,0.239130,-0.022583,-0.004446,,,,,,
179,1.491667,0.288278,-0.048333,-0.073405,0.260871,-0.025388,0.038194,0.239142,-0.022571,-0.004447,,,,,,
180,1.500000,0.288263,-0.048327,-0.073405,0.260863,-0.025380,0.038192,0.239134,-0.022558,-0.004450,,,,,,
181,1.508333,0.288270,-0.048311,-0.073401,0.260836,-0.025381,0.038191,0.239135,-0.022552,-0.004445,,,,,,
182,1.516667,0.288260,-0.048325,-0.073396,0.260846,-0.025385,0.038192,0.239148,-0.022562,-0.004443,,,,,,
183,1.525000,0.288302,-0.048332,-0.073392,0.260867,-0.025391,0.038200,0.239157,-0.022572,-0.004439,,,,,,
184,1.533333,0.288289,-0.048346,-0.073396,0.260847,-0.025412,0.038191,0.239142,-0.022587,-0.004443,,,,,,
185,1.541667,0.288269,-0.048357,-0.073397,0.260847,-0.025411,0.038187,0.239150,-0.022592,-0.004444,,,,,,
186,1.550000,0.288305,-0.048328,-0.073398,0.260885,-0.025388,0.038195,0.239146,-0.022577,-0.004447,,,,,,
187,1.558333,0.288263,-0.048328,-0.073401,0.260850,-0.025386,0.038193,0.239176,-0.022556,-0.004440,,,,,,
188,1.566667,0.288295,-0.048310,-0.073404,0.260866,-0.025369,0.038191,0.239139,-0.022561,-0.004446,,,,,,
189,1.575000,0.288260,-0.048317,-0.073408,0.260875,-0.025372,0.038185,0.239176,-0.022550,-0.004447,,,,,,
190,1.583333,0.288265,-0.048328,-0.073415,0.260846,-0.025386,0.038183,0.239153,-0.022568,-0.004449,,,,,,
191,1.591667,0.288261,-0.048330,-0.073416,0.260873,-0.025386,0.038182,0.239182,-0.022569,-0.004447,,,,,,
192,1.600000,0.288230,-0.048338,-0.073417,0.260859,-0.025391,0.038183,0.239167,-0.022577,-0.004445,,,,,,
193,1.608333,0.288246,-0.048330,-0.073417,0.260840,-0.025398,0.038179,0.239162,-0.022574,-0.004446,,,,,,
194,1.616667,0.288245,-0.048322,-0.073415,0.260855,-0.025388,0.038176,0.239180,-0.022563,-0.004442,,,,,,
195,1.625000,0.288249,-0.048332,-0.073414,0.260868,-0.025395,0.038187,0.239175,-0.022578,-0.004442,,,,,,
196,1.633333,0.288262,-0.048343,-0.073411,0.260876,-0.025410,0.038184,0.239190,-0.022582,-0.004441,,,,,,
197,1.641667,0.288265,-0.048344,-0.073407,0.260837,-0.025418,0.038178,0.239177,-0.022593,-0.004442,,,,,,
198,1.650000,0.288265,-0.048345,-0.073406,0.260864,-0.025399,0.038183,0.239177,-0.022587,-0.004442,,,,,,
199,1.658333,0.288271,-0.048315,-0.073404,0.260834,-0.025383,0.038175,0.239180,-0.022562,-0.004444,,,,,,
200,1.666667,0.288273,-0.048295,-0.073409,0.260870,-0.025350,0.038183,0.239192,-0.022534,-0.004442,,,,,,
201,1.675000,0.288234,-0.048304,-0.073407,0.260878,-0.025348,0.038185,0.239176,-0.022540,-0.004446,,,,,,
202,1.683333,0.288250,-0.048315,-0.073408,0.260847,-0.025371,0.038183,0.239177,-0.022563,-0.004444,,,,,,
203,1.691667,0.288260,-0.048335,-0.073408,0.260884,-0.025400,0.038185,0.239194,-0.022589,-0.004439,,,,,,
204,1.700000,0.288278,-0.048353,-0.073408,0.260882,-0.025417,0.038182,0.239185,-0.022603,-0.004441,,,,,,
205,1.708333,0.288284,-0.048356,-0.073407,0.260893,-0.025417,0.038186,0.239203,-0.022611,-0.004439,,,,,,
206,1.716667,0.288279,-0.048350,-0.073407,0.260895,-0.025408,0.038182,0.239219,-0.022595,-0.004442,,,,,,
207,1.725000,0.288279,-0.048327,-0.073401,0.260923,-0.025375,0.038191,0.239216,-0.022571,-0.004441,,,,,,
208,1.733333,0.288265,-0.048331,-0.073395,0.260852,-0.025379,0.038179,0.239227,-0.022563,-0.004442,,,,,,
209,1.741667,0.288261,-0.048334,-0.073396,0.260885,-0.025370,0.038186,0.239241,-0.022555,-0.004440,,,,,,
210,1.750000,0.288307,-0.048340,-0.073385,0.260882,-0.025380,0.038187,0.239222,-0.022572,-0.004442,,,,,,
211,1.758333,0.288293,-0.048358,-0.073379,0.260902,-0.025386,0.038195,0.239261,-0.022577,-0.004434,,,,,,
212,1.766667,0.288308,-0.048350,-0.073368,0.260913,-0.025378,0.038196,0.239237,-0.022581,-0.004431,,,,,,
213,1.775000,0.288352,-0.048340,-0.073363,0.260900,-0.025386,0.038197,0.239251,-0.022578,-0.004430,,,,,,
214,1.783333,0.288279,-0.048353,-0.073362,0.260909,-0.025381,0.038197,0.239235,-0.022579,-0.004427,,,,,,
215,1.791667,0.288298,-0.048358,-0.073361,0.260922,-0.025394,0.038200,0.239249,-0.022589,-0.004424,,,,,,
216,1.800000,0.288291,-0.048376,-0.073357,0.260967,-0.025392,0.038207,0.239246,-0.022598,-0.004422,,,,,,
217,1.808333,0.288306,-0.048376,-0.073353,0.260912,-0.025417,0.038207,0.239257,-0.022602,-0.004418,,,,,,
218,1.816667,0.288330,-0.048366,-0.073354,0.260927,-0.025405,0.038203,0.239250,-0.022602,-0.004414,,,,,,
219,1.825000,0.288312,-0.048356,-0.073354,0.260924,-0.025386,0.038199,0.239253,-0.022583,-0.004414,,,,,,
220,1.833333,0.288254,-0.048358,-0.073354,0.260914,-0.025367,0.038200,0.239217,-0.022586,-0.004413,,,,,,
221,1.841667,0.288256,-0.048345,-0.073349,0.260921,-0.025370,0.038204,0.239270,-0.022556,-0.004405,,,,,,
222,1.850000,0.288255,-0.048355,-0.073341,0.260909,-0.025375,0.038207,0.239236,-0.022570,-0.004396,,,,,,
223,1.858333,0.288282,-0.048376,-0.073326,0.260908,-0.025389,0.038216,0.239242,-0.022588,-0.004389,,,,,,
224,1.866667,0.288258,-0.048412,-0.073310,0.260874,-0.025427,0.038217,0.239229,-0.022617,-0.004385,,,,,,
225,1.875000,0.288273,-0.048437,-0.073298,0.260912,-0.025437,0.038226,0.239264,-0.022627,-0.004372,,,,,,
226,1.883333,0.288226,-0.048452,-0.073281,0.260916,-0.025420,0.038239,0.239239,-0.022619,-0.004365,,,,,,
227,1.891667,0.288155,-0.048469,-0.073260,0.260907,-0.025407,0.038253,0.239227,-0.022603,-0.004355,,,,,,
228,1.900000,0.288132,-0.048491,-0.073235,0.260893,-0.025392,0.038270,0.239193,-0.022591,-0.004343,,,,,,
229,1.908333,0.288080,-0.048579,-0.073206,0.260946,-0.025383,0.038308,0.239128,-0.022621,-0.004308,,,,,,
230,1.916667,0.288016,-0.048720,-0.073190,0.260905,-0.025436,0.038333,0.239110,-0.022645,-0.004306,,,,,,
231,1.925000,0.287885,-0.048837,-0.073171,0.260892,-0.025448,0.038366,0.239026,-0.022677,-0.004291,,,,,,
232,1.933333,0.287766,-0.049001,-0.073189,0.260848,-0.025478,0.038392,0.238955,-0.022700,-0.004279,,,,,,
233,1.941667,0.287554,-0.049243,-0.073232,0.260787,-0.025473,0.038432,0.238821,-0.022684,-0.004267,,,,,,
234,1.950000,0.287359,-0.049549,-0.073251,0.260734,-0.025483,0.038508,0.238627,-0.022693,-0.004234,,,,,,
235,1.958333,0.287083,-0.049972,-0.073227,0.260604,-0.025522,0.038622,0.238413,-0.022735,-0.004111,,,,,,
236,1.966667,0.286756,-0.050514,-0.073172,0.260349,-0.025646,0.038762,0.238302,-0.022762,-0.003973,,,,,,
237,1.975000,0.286379,-0.051213,-0.073080,0.260212,-0.025708,0.038937,0.238090,-0.022887,-0.003774,,,,,,
238,1.983333,0.285958,-0.051931,-0.072936,0.259965,-0.025858,0.039091,0.237509,-0.023232,-0.003798,,,,,,
239,1.991667,0.285457,-0.052791,-0.072805,0.259636,-0.026018,0.039246,0.236729,-0.023673,-0.004093,,,,,,
240,2.000000,0.284858,-0.053713,-0.072689,0.259200,-0.026271,0.039442,0.235942,-0.024535,-0.004171,,,,,,
241,2.008333,0.284091,-0.054829,-0.072536,0.258415,-0.026936,0.039687,0.235023,-0.025761,-0.004078,,,,,,
242,2.016667,0.283285,-0.056125,-0.072358,0.257412,-0.027949,0.039994,0.233970,-0.027269,-0.003871,,,,,,
243,2.025000,0.282366,-0.057571,-0.072185,0.256170,-0.029332,0.040519,0.232819,-0.029039,-0.003649,,,,,,
244,2.033333,0.281423,-0.059132,-0.071989,0.254970,-0.031071,0.041235,0.231446,-0.031021,-0.003450,,,,,,
245,2.041667,0.280309,-0.060841,-0.071809,0.253560,-0.033087,0.042049,0.229893,-0.033288,-0.003238,,,,,,
246,2.050000,0.279116,-0.062678,-0.071661,0.251997,-0.035195,0.042915,0.228169,-0.035778,-0.003004,,,,,,
247,2.058333,0.277809,-0.064615,-0.071548,0.250026,-0.037415,0.043625,0.226079,-0.038509,-0.002872,,,,,,
248,2.066667,0.276235,-0.066631,-0.071504,0.247661,-0.039721,0.044097,0.223830,-0.041353,-0.002803,,,,,,
249,2.075000,0.274491,-0.068674,-0.071524,0.244973,-0.042173,0.044375,0.221463,-0.044228,-0.002798,,,,,,
250,2.083333,0.272648,-0.070686,-0.071598,0.242191,-0.044735,0.044611,0.218693,-0.047217,-0.002824,,,,,,
251,2.091667,0.270645,-0.072708,-0.071710,0.239168,-0.047463,0.044877,0.215929,-0.050190,-0.002828,,,,,,
252,2.100000,0.268179,-0.074831,-0.071850,0.236128,-0.050227,0.045161,0.213116,-0.053109,-0.002882,,,,,,
253,2.108333,0.265709,-0.076887,-0.072023,0.232997,-0.053008,0.045472,0.210021,-0.056023,-0.002983,,,,,,
254,2.116667,0.263033,-0.078997,-0.072229,0.229527,-0.055874,0.045696,0.206744,-0.058979,-0.003113,,,,,,
255,2.125000,0.260359,-0.081130,-0.072463,0.225927,-0.058682,0.045843,0.203464,-0.061860,-0.003349,,,,,,
256,2.133333,0.257465,-0.083320,-0.072701,0.221939,-0.061554,0.045776,0.199887,-0.064719,-0.003771,,,,,,
257,2.141667,0.254314,-0.085615,-0.072946,0.217875,-0.064319,0.045629,0.196196,-0.067486,-0.004266,,,,,,
258,2.150000,0.251105,-0.087893,-0.073171,0.213570,-0.066998,0.045348,0.192300,-0.070154,-0.004961,,,,,,
259,2.158333,0.247844,-0.090162,-0.073440,0.209033,-0.069618,0.044971,0.188202,-0.072689,-0.005770,,,,,,
260,2.166667,0.244533,-0.092401,-0.073673,0.204290,-0.072130,0.044516,0.184041,-0.075103,-0.006638,,,,,,
261,2.175000,0.240918,-0.094677,-0.073859,0.199276,-0.074574,0.043988,0.179660,-0.077451,-0.007579,,,,,,
262,2.183333,0.237329,-0.096877,-0.074004,0.194293,-0.076890,0.043503,0.175228,-0.079675,-0.008516,,,,,,
263,2.191667,0.233676,-0.098997,-0.074086,0.189085,-0.079136,0.043017,0.170660,-0.081806,-0.009403,,,,,,
264,2.200000,0.229761,-0.101080,-0.074084,0.183724,-0.081254,0.042604,0.165938,-0.083800,-0.010225,,,,,,
265,2.208333,0.225764,-0.103024,-0.073973,0.178366,-0.083203,0.042295,0.161136,-0.085623,-0.010949,,,,,,
266,2.216667,0.221702,-0.104807,-0.073732,0.173039,-0.085030,0.042110,0.156280,-0.087211,-0.011585,,,,,,
267,2.225000,0.217445,-0.106460,-0.073396,0.167637,-0.086727,0.042099,0.151521,-0.088553,-0.012110,,,,,,
268,2.233333,0.213145,-0.107994,-0.072948,0.162191,-0.088324,0.042213,0.146549,-0.089793,-0.012527,,,,,,
269,2.241667,0.208749,-0.109374,-0.072409,0.156812,-0.089777,0.042477,0.141525,-0.090918,-0.012823,,,,,,
270,2.250000,0.204246,-0.110729,-0.071768,0.151409,-0.091093,0.042860,0.136581,-0.091916,-0.012990,,,,,,
271,2.258333,0.199736,-0.111912,-0.071061,0.146015,-0.092272,0.043334,0.131644,-0.092801,-0.013060,,,,,,
272,2.266667,0.195153,-0.112999,-0.070318,0.140624,-0.093260,0.043896,0.126589,-0.093642,-0.013053,,,,,,
273,2.275000,0.190584,-0.113990,-0.069479,0.135318,-0.094110,0.044510,0.121489,-0.094349,-0.013009,,,,,,
274,2.283333,0.186014,-0.114845,-0.068625,0.129962,-0.094814,0.045146,0.116480,-0.094930,-0.012931,,,,,,
275,2.291667,0.181332,-0.115638,-0.067733,0.124682,-0.095356,0.045816,0.111555,-0.095377,-0.012778,,,,,,
276,2.300000,0.176718,-0.116325,-0.066803,0.119429,-0.095772,0.046513,0.106453,-0.095767,-0.012581,,,,,,
277,2.308333,0.172092,-0.116914,-0.065874,0.114162,-0.096098,0.047230,0.101601,-0.096002,-0.012341,,,,,,
278,2.316667,0.167484,-0.117370,-0.064902,0.109098,-0.096311,0.047999,0.096544,-0.096219,-0.012049,,,,,,
279,2.325000,0.162813,-0.117743,-0.063962,0.103900,-0.096472,0.048790,0.091714,-0.096255,-0.011751,,,,,,
280,2.333333,0.158313,-0.117955,-0.062999,0.098928,-0.096512,0.049638,0.086826,-0.096199,-0.011458,,,,,,
281,2.341667,0.153576,-0.118107,-0.062071,0.093949,-0.096450,0.050539,0.081968,-0.096041,-0.011136,,,,,,
282,2.350000,0.149022,-0.118134,-0.061119,0.089100,-0.096342,0.051454,0.077263,-0.095834,-0.010778,,,,,,
283,2.358333,0.144418,-0.118081,-0.060210,0.084302,-0.096205,0.052422,0.072586,-0.095593,-0.010360,,,,,,
284,2.366667,0.140069,-0.117890,-0.059304,0.079648,-0.096047,0.053449,0.067815,-0.095358,-0.009932,,,,,,
285,2.375000,0.135460,-0.117639,-0.058416,0.075024,-0.095850,0.054476,0.063126,-0.095080,-0.009456,,,,,,
286,2.383333,0.131038,-0.117267,-0.057531,0.070446,-0.095576,0.055495,0.058668,-0.094672,-0.008965,,,,,,
287,2.391667,0.126734,-0.116802,-0.056701,0.066031,-0.095184,0.056501,0.054096,-0.094220,-0.008564,,,,,,
288,2.400000,0.122422,-0.116244,-0.055895,0.061727,-0.094592,0.057454,0.049615,-0.093665,-0.008226,,,,,,
289,2.408333,0.118053,-0.115637,-0.055150,0.057366,-0.093916,0.058326,0.045310,-0.092966,-0.007918,,,,,,
290,2.416667,0.114037,-0.114845,-0.054454,0.053116,-0.093097,0.059124,0.040921,-0.092191,-0.007639,,,,,,
291,2.425000,0.109963,-0.114023,-0.053805,0.049028,-0.092129,0.059880,0.036809,-0.091218,-0.007431,,,,,,
292,2.433333,0.105877,-0.113131,-0.053224,0.044978,-0.091065,0.060610,0.032607,-0.090195,-0.007274,,,,,,
293,2.441667,0.101902,-0.112174,-0.052682,0.040950,-0.089921,0.061305,0.028646,-0.089040,-0.007168,,,,,,
294,2.450000,0.098150,-0.111122,-0.052170,0.036993,-0.088686,0.061958,0.024784,-0.087778,-0.007098,,,,,,
295,2.458333,0.094441,-0.110043,-0.051676,0.033287,-0.087368,0.062649,0.020969,-0.086534,-0.007065,,,,,,
296,2.466667,0.090735,-0.108924,-0.051216,0.029580,-0.085988,0.063332,0.017267,-0.085214,-0.007015,,,,,,
297,2.475000,0.087102,-0.107744,-0.050776,0.026080,-0.084492,0.064078,0.013639,-0.083876,-0.006976,,,,,,
298,2.483333,0.083623,-0.106490,-0.050352,0.022664,-0.082937,0.064798,0.010100,-0.082456,-0.006944,,,,,,
299,2.491667,0.080220,-0.105178,-0.049953,0.019390,-0.081290,0.065551,0.006667,-0.081010,-0.006946,,,,,,
300,2.500000,0.076921,-0.103842,-0.049545,0.016297,-0.079587,0.066304,0.003320,-0.079560,-0.006942,,,,,,
301,2.508333,0.073713,-0.102483,-0.049143,0.013238,-0.077901,0.067010,0.000090,-0.078096,-0.006913,,,,,,
302,2.516667,0.070669,-0.101104,-0.048738,0.010348,-0.076146,0.067709,-0.003085,-0.076647,-0.006867,,,,,,
303,2.525000,0.067622,-0.099745,-0.048305,0.007471,-0.074429,0.068379,-0.006129,-0.075214,-0.006763,,,,,,
304,2.533333,0.064766,-0.098362,-0.047853,0.004784,-0.072764,0.069060,-0.009056,-0.073785,-0.006586,,,,,,
305,2.541667,0.061929,-0.097000,-0.047377,0.002236,-0.071091,0.069807,-0.011869,-0.072414,-0.006331,,,,,,
306,2.550000,0.059275,-0.095652,-0.046862,-0.000207,-0.069487,0.070589,-0.014650,-0.071036,-0.005993,,,,,,
307,2.558333,0.056632,-0.094321,-0.046341,-0.002436,-0.067885,0.071412,-0.017254,-0.069619,-0.005608,,,,,,
308,2.566667,0.054017,-0.092990,-0.045829,-0.004659,-0.066353,0.072225,-0.019624,-0.068118,-0.005162,,,,,,
309,2.575000,0.051706,-0.091615,-0.045280,-0.006634,-0.064769,0.073068,-0.022064,-0.066635,-0.004749,,,,,,
310,2.583333,0.049281,-0.090307,-0.044789,-0.008693,-0.063188,0.073820,-0.024277,-0.065050,-0.004302,,,,,,
311,2.591667,0.047058,-0.088930,-0.044275,-0.010503,-0.061564,0.074571,-0.026465,-0.063407,-0.003910,,,,,,
312,2.600000,0.044901,-0.087566,-0.043791,-0.012324,-0.059903,0.075275,-0.028402,-0.061657,-0.003496,,,,,,
313,2.608333,0.042799,-0.086253,-0.043309,-0.014067,-0.058252,0.075931,-0.030327,-0.059951,-0.003113,,,,,,
314,2.616667,0.040870,-0.084968,-0.042809,-0.015548,-0.056591,0.076590,-0.032077,-0.058218,-0.002696,,,,,,
315,2.625000,0.038934,-0.083751,-0.042338,-0.017168,-0.054973,0.077166,-0.033826,-0.056604,-0.002284,,,,,,
316,2.633333,0.037203,-0.082519,-0.041831,-0.018643,-0.053394,0.077710,-0.035379,-0.054972,-0.001799,,,,,,
317,2.641667,0.035413,-0.081375,-0.041354,-0.019974,-0.051805,0.078250,-0.036945,-0.053432,-0.001322,,,,,,
318,2.650000,0.033861,-0.080214,-0.040856,-0.021234,-0.050275,0.078779,-0.038381,-0.051890,-0.000794,,,,,,
319,2.658333,0.032215,-0.079107,-0.040369,-0.022502,-0.048798,0.079260,-0.039732,-0.050340,-0.000226,,,,,,
320,2.666667,0.030656,-0.077973,-0.039883,-0.023578,-0.047312,0.079762,-0.041080,-0.048828,0.000357,,,,,,
321,2.675000,0.029275,-0.076821,-0.039390,-0.024626,-0.045891,0.080230,-0.042258,-0.047274,0.000997,,,,,,
322,2.683333,0.027911,-0.075677,-0.038920,-0.025681,-0.044518,0.080657,-0.043412,-0.045684,0.001640,,,,,,
323,2.691667,0.026622,-0.074488,-0.038456,-0.026592,-0.043111,0.081097,-0.044447,-0.044080,0.002298,,,,,,
324,2.700000,0.025371,-0.073354,-0.038024,-0.027587,-0.041792,0.081400,-0.045426,-0.042508,0.002946,,,,,,
325,2.708333,0.024136,-0.072256,-0.037587,-0.028450,-0.040425,0.081692,-0.046458,-0.040989,0.003547,,,,,,
326,2.716667,0.022975,-0.071201,-0.037194,-0.029246,-0.039099,0.081878,-0.047329,-0.039623,0.004113,,,,,,
327,2.725000,0.021950,-0.070235,-0.036820,-0.030047,-0.037786,0.081941,-0.048426,-0.039286,0.004676,,,,,,
328,2.733333,0.020890,-0.069659,-0.036438,-0.030885,-0.036630,0.081778,-0.049747,-0.039271,0.005275,,,,,,
329,2.741667,0.019936,-0.069283,-0.036100,-0.031733,-0.035643,0.081338,-0.050966,-0.039209,0.005784,,,,,,
330,2.750000,0.019035,-0.068942,-0.035792,-0.032588,-0.034725,0.080767,-0.051954,-0.039121,0.006317,,,,,,
331,2.758333,0.018121,-0.068639,-0.035500,-0.033425,-0.033821,0.080057,-0.052952,-0.039046,0.006717,,,,,,
332,2.766667,0.017389,-0.068359,-0.035281,-0.034297,-0.033045,0.079299,-0.053778,-0.038939,0.007100,,,,,,
333,2.775000,0.016541,-0.068158,-0.035098,-0.035011,-0.032344,0.078517,-0.054726,-0.038874,0.007309,,,,,,
334,2.783333,0.015846,-0.067976,-0.034976,-0.035808,-0.031806,0.077736,-0.055532,-0.038771,0.007429,,,,,,
335,2.791667,0.015207,-0.067826,-0.034929,-0.036518,-0.031421,0.076944,-0.056232,-0.038608,0.007446,,,,,,
336,2.800000,0.014547,-0.067726,-0.034958,-0.037339,-0.031255,0.076187,-0.056913,-0.038444,0.007278,,,,,,
337,2.808333,0.013961,-0.067651,-0.035068,-0.038049,-0.031181,0.075569,-0.057602,-0.038241,0.006971,,,,,,
338,2.816667,0.013336,-0.067625,-0.035262,-0.038885,-0.031340,0.075016,-0.058240,-0.038024,0.006566,,,,,,
339,2.825000,0.012737,-0.067599,-0.035520,-0.039654,-0.031607,0.074593,-0.058891,-0.037848,0.006060,,,,,,
340,2.833333,0.012137,-0.067591,-0.035834,-0.040478,-0.031904,0.074182,-0.059516,-0.037619,0.005455,,,,,,
341,2.841667,0.011417,-0.067634,-0.036220,-0.041273,-0.032173,0.073787,-0.060155,-0.037396,0.004779,,,,,,
342,2.850000,0.010902,-0.067601,-0.036630,-0.042126,-0.032388,0.073296,-0.060800,-0.037191,0.004098,,,,,,
343,2.858333,0.010211,-0.067636,-0.037070,-0.042994,-0.032481,0.072749,-0.061535,-0.036968,0.003388,,,,,,
344,2.866667,0.009478,-0.067641,-0.037554,-0.043878,-0.032468,0.072149,-0.062168,-0.036676,0.002734,,,,,,
345,2.875000,0.008882,-0.067558,-0.038022,-0.044709,-0.032362,0.071549,-0.062879,-0.036394,0.002123,,,,,,
346,2.883333,0.008079,-0.067528,-0.038498,-0.045561,-0.032162,0.070872,-0.063523,-0.036073,0.001497,,,,,,
347,2.891667,0.007287,-0.067470,-0.039009,-0.046372,-0.031827,0.070140,-0.064286,-0.035782,0.000892,,,,,,
348,2.900000,0.006577,-0.067351,-0.039476,-0.047107,-0.031418,0.069312,-0.064937,-0.035335,0.000273,,,,,,
349,2.908333,0.005748,-0.067240,-0.039953,-0.047852,-0.030992,0.068363,-0.065671,-0.034806,-0.000298,,,,,,
350,2.916667,0.004968,-0.067027,-0.040420,-0.048530,-0.030485,0.067375,-0.066189,-0.034067,-0.000787,,,,,,
351,2.925000,0.004202,-0.066742,-0.040839,-0.048974,-0.030097,0.067092,-0.066824,-0.033252,-0.001211,,,,,,
352,2.933333,0.003341,-0.066384,-0.041246,-0.049312,-0.029900,0.067087,-0.067260,-0.032242,-0.001535,,,,,,
353,2.941667,0.002565,-0.065893,-0.041575,-0.049661,-0.029686,0.067027,-0.067674,-0.031185,-0.001736,,,,,,
354,2.950000,0.001729,-0.065381,-0.041848,-0.049946,-0.029508,0.066960,-0.067998,-0.030066,-0.001692,,,,,,
355,2.958333,0.000979,-0.064855,-0.042036,-0.050249,-0.029346,0.066895,-0.068407,-0.029229,-0.001588,,,,,,
356,2.966667,0.000285,-0.064406,-0.042193,-0.050492,-0.029219,0.066848,-0.068861,-0.028600,-0.001502,,,,,,
357,2.975000,-0.000492,-0.064109,-0.042367,-0.050716,-0.029139,0.066800,-0.069357,-0.028080,-0.001433,,,,,,
358,2.983333,-0.001091,-0.063788,-0.042527,-0.050911,-0.029076,0.066739,-0.069765,-0.027642,-0.001350,,,,,,
359,2.991667,-0.001575,-0.063535,-0.042658,-0.051062,-0.028975,0.066677,-0.070197,-0.027254,-0.001312,,,,,,
360,3.000000,-0.002076,-0.063285,-0.042816,-0.051280,-0.028912,0.066580,-0.070580,-0.026838,-0.001351,,,,,,
361,3.008333,-0.002577,-0.063122,-0.042988,-0.051458,-0.028880,0.066507,-0.070876,-0.026424,-0.001470,,,,,,
362,3.016667,-0.003001,-0.062942,-0.043153,-0.051616,-0.028840,0.066451,-0.071144,-0.025988,-0.001700,,,,,,
363,3.025000,-0.003260,-0.062695,-0.043321,-0.051774,-0.028813,0.066422,-0.071401,-0.025542,-0.001960,,,,,,
364,3.033333,-0.003522,-0.062506,-0.043494,-0.051896,-0.028775,0.066431,-0.071480,-0.025029,-0.002169,,,,,,
365,3.041667,-0.003904,-0.062322,-0.043689,-0.051997,-0.028696,0.066478,-0.071636,-0.024540,-0.002363,,,,,,
366,3.050000,-0.004233,-0.062125,-0.043879,-0.052046,-0.028552,0.066537,-0.071849,-0.024103,-0.002563,,,,,,
367,3.058333,-0.004383,-0.061887,-0.044049,-0.052058,-0.028284,0.066630,-0.071848,-0.023479,-0.002791,,,,,,
368,3.066667,-0.004604,-0.061613,-0.044241,-0.052146,-0.027981,0.066676,-0.071840,-0.022783,-0.003081,,,,,,
369,3.075000,-0.004781,-0.061355,-0.044459,-0.052179,-0.027576,0.066734,-0.071870,-0.022063,-0.003428,,,,,,
370,3.083333,-0.005014,-0.061089,-0.044676,-0.052212,-0.027074,0.066778,-0.071817,-0.021281,-0.003750,,,,,,
371,3.091667,-0.005175,-0.060768,-0.044880,-0.052108,-0.026454,0.066867,-0.071762,-0.020489,-0.004103,,,,,,
372,3.100000,-0.005394,-0.060459,-0.045093,-0.052038,-0.025948,0.067007,-0.071779,-0.019717,-0.004451,,,,,,
373,3.108333,-0.005607,-0.060086,-0.045322,-0.051932,-0.025739,0.067310,-0.071693,-0.018875,-0.004783,,,,,,
374,3.116667,-0.005761,-0.059661,-0.045477,-0.051800,-0.025532,0.067591,-0.071885,-0.018280,-0.005030,,,,,,
375,3.125000,-0.005980,-0.059305,-0.045612,-0.051717,-0.025392,0.067849,-0.072014,-0.017769,-0.005154,,,,,,
376,3.133333,-0.006108,-0.058935,-0.045723,-0.051633,-0.025259,0.068063,-0.072141,-0.017327,-0.005204,,,,,,
377,3.141667,-0.006227,-0.058571,-0.045790,-0.051542,-0.025152,0.068256,-0.072302,-0.016950,-0.005186,,,,,,
378,3.150000,-0.006376,-0.058205,-0.045822,-0.051508,-0.025102,0.068422,-0.072461,-0.016638,-0.005032,,,,,,
379,3.158333,-0.006459,-0.057914,-0.045822,-0.051419,-0.025028,0.068562,-0.072515,-0.016364,-0.004764,,,,,,
380,3.166667,-0.006573,-0.057678,-0.045793,-0.051417,-0.025001,0.068634,-0.072729,-0.016236,-0.004556,,,,,,
381,3.175000,-0.006653,-0.057516,-0.045773,-0.051396,-0.024971,0.068693,-0.072863,-0.016134,-0.004337,,,,,,
382,3.183333,-0.006690,-0.057424,-0.045753,-0.051379,-0.024969,0.068733,-0.072901,-0.016036,-0.004141,,,,,,
383,3.191667,-0.006770,-0.057385,-0.045730,-0.051375,-0.024984,0.068759,-0.072937,-0.015974,-0.003951,,,,,,
384,3.200000,-0.006842,-0.057372,-0.045709,-0.051362,-0.025014,0.068772,-0.073054,-0.015982,-0.003761,,,,,,
385,3.208333,-0.006916,-0.057352,-0.045690,-0.051342,-0.025025,0.068778,-0.073173,-0.016011,-0.003609,,,,,,
386,3.216667,-0.006980,-0.057305,-0.045675,-0.051343,-0.025032,0.068763,-0.073221,-0.016000,-0.003458,,,,,,
387,3.225000,-0.007083,-0.057237,-0.045665,-0.051346,-0.025037,0.068745,-0.073267,-0.015956,-0.003336,,,,,,
