Format Version,1.23,Take Name,jon non dominant,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 10.47.35.894 AM,Capture Start Frame,161350,Total Frames in Take,2060,Total Exported Frames,2060,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007,Unlabeled 1008,Unlabeled 1008,Unlabeled 1008,Unlabeled 1010,Unlabeled 1010,Unlabeled 1010,Unlabeled 1011,Unlabeled 1011,Unlabeled 1011,Unlabeled 1012,Unlabeled 1012,Unlabeled 1012
,ID,"F3260","F3260","F3260","F32B0","F32B0","F32B0","F32E0","F32E0","F32E0","F3320","F3320","F3320","F3330","F3330","F3330","F3340","F3340","F3340"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1370,11.416667,,,,0.066223,0.019516,0.104778,,,,,,,,,,0.039996,0.068793,0.256119
1371,11.425000,,,,0.066200,0.019483,0.104625,,,,,,,,,,0.040052,0.068739,0.256086
1372,11.433333,,,,0.066097,0.019467,0.104482,,,,,,,,,,0.040032,0.068709,0.255971
1373,11.441667,,,,0.065861,0.019473,0.104301,,,,,,,,,,0.040009,0.068665,0.255896
1374,11.450000,,,,0.065524,0.019577,0.104035,,,,,,,,,,0.039945,0.068648,0.255796
1375,11.458333,,,,0.065432,0.019597,0.103978,,,,,,,,,,0.039848,0.068608,0.255698
1376,11.466667,,,,0.065318,0.019638,0.103914,,,,,,,,,,0.039792,0.068486,0.255651
1377,11.475000,,,,0.065247,0.019673,0.103949,,,,,,,,,,0.039711,0.068449,0.255605
1378,11.483333,,,,0.065118,0.019728,0.103916,,,,,,,,,,0.039684,0.068394,0.255652
1379,11.491667,,,,0.064973,0.019849,0.103860,,,,,,,,,,0.039683,0.068383,0.255682
1380,11.500000,,,,0.064937,0.019938,0.103878,,,,,,,,,,0.039688,0.068385,0.255716
1381,11.508333,,,,0.064916,0.020004,0.103880,,,,,,,,,,0.039668,0.068406,0.255727
1382,11.516667,,,,0.065008,0.020053,0.103965,,,,,,,,,,0.039664,0.068446,0.255744
1383,11.525000,,,,0.065057,0.020115,0.103977,,,,,,,,,,0.039699,0.068410,0.255790
1384,11.533333,,,,0.065053,0.020162,0.103948,,,,,,,,,,0.039737,0.068427,0.255810
1385,11.541667,,,,0.065032,0.020189,0.103907,,,,,,,,,,0.039871,0.068505,0.255903
1386,11.550000,,,,0.065141,0.020150,0.103960,,,,,,,,,,0.039923,0.068532,0.255878
1387,11.558333,,,,0.065094,0.020167,0.103885,,,,,,,,,,0.040076,0.068503,0.255971
1388,11.566667,,,,0.065067,0.020180,0.103828,,,,,,,,,,0.040100,0.068498,0.255932
1389,11.575000,,,,0.065037,0.020229,0.103684,,,,,,,,,,0.040318,0.068406,0.256073
1390,11.583333,,,,0.065128,0.020205,0.103657,,,,,,,,,,0.040348,0.068285,0.256034
1391,11.591667,,,,0.065207,0.020101,0.103563,,,,,,,,,,0.040329,0.068236,0.255953
1392,11.600000,,,,0.065437,0.019867,0.103631,,,,,,,,,,0.040270,0.068217,0.255806
1393,11.608333,,,,0.065724,0.019659,0.103706,,,,,,,,,,0.040352,0.068105,0.255785
1394,11.616667,,,,0.066037,0.019462,0.103803,,,,,,,,,,0.040370,0.068072,0.255660
1395,11.625000,,,,0.066024,0.019496,0.103560,,,,,,,,,,0.040400,0.068032,0.255602
1396,11.633333,,,,0.066160,0.019500,0.103524,,,,,,,,,,0.040423,0.067995,0.255513
1397,11.641667,,,,0.066338,0.019516,0.103485,,,,,,,,,,0.040409,0.067992,0.255379
1398,11.650000,,,,0.066465,0.019489,0.103507,,,,,,,,,,0.040424,0.067989,0.255227
1399,11.658333,,,,0.066582,0.019507,0.103438,,,,,,,,,,0.040557,0.067938,0.255273
1400,11.666667,,,,0.066684,0.019614,0.103279,,,,,,,,,,0.040583,0.067979,0.255147
1401,11.675000,,,,0.066786,0.019587,0.103290,,,,,,,,,,0.040652,0.067983,0.255059
1402,11.683333,,,,0.066911,0.019554,0.103250,,,,,,,,,,0.040699,0.067992,0.254909
1403,11.691667,,,,0.066945,0.019520,0.103211,,,,,,,,,,0.041080,0.067876,0.255075
1404,11.700000,,,,0.066875,0.019529,0.103066,,,,,,,,,,0.041132,0.067880,0.254923
1405,11.708333,,,,0.066672,0.019610,0.102808,,,,,,,,,,0.041258,0.067853,0.254863
1406,11.716667,,,,0.066442,0.019661,0.102622,,,,,,,,,,0.041289,0.067867,0.254738
1407,11.725000,,,,0.066238,0.019724,0.102466,,,,,,,,,,0.041329,0.067872,0.254583
1408,11.733333,,,,0.065827,0.019876,0.102142,,,,,,,,,,0.041331,0.067871,0.254431
1409,11.741667,,,,0.065544,0.019958,0.101932,,,,,,,,,,0.041275,0.067869,0.254241
1410,11.750000,,,,0.065376,0.019967,0.101768,,,,,,,,,,0.041273,0.067814,0.254107
1411,11.758333,,,,0.065204,0.019963,0.101615,,,,,,,,,,0.041216,0.067791,0.253940
1412,11.766667,,,,0.064937,0.019889,0.101401,,,,,,,,,,0.041184,0.067768,0.253808
1413,11.775000,,,,0.064954,0.019634,0.101384,,,,,,,,,,0.041251,0.067730,0.253762
1414,11.783333,,,,0.065094,0.019374,0.101354,,,,,,,,,,0.041212,0.067753,0.253604
1415,11.791667,,,,0.065002,0.019341,0.101096,,,,,,,,,,0.041036,0.067821,0.253224
1416,11.800000,,,,0.065195,0.019289,0.101045,,,,,,,,,,0.041116,0.067786,0.253203
1417,11.808333,,,,0.065305,0.019271,0.100952,,,,,,,,,,0.041103,0.067788,0.253079
1418,11.816667,,,,0.065406,0.019243,0.100887,,,,,,,,,,0.041304,0.067786,0.253138
1419,11.825000,,,,0.065375,0.019297,0.100673,,,,,,,,,,0.041277,0.067884,0.253002
1420,11.833333,,,,0.065576,0.019317,0.100751,,,,,,,,,,0.041375,0.067936,0.253087
1421,11.841667,,,,0.065686,0.019357,0.100786,,,,,,,,,,0.041450,0.067976,0.253181
1422,11.850000,,,,0.066104,0.019306,0.101054,,,,,,,,,,0.041557,0.067987,0.253393
1423,11.858333,,,,0.066205,0.019324,0.101156,,,,,,,,,,0.041487,0.068037,0.253426
1424,11.866667,,,,0.066199,0.019436,0.101172,,,,,,,,,,0.041312,0.068105,0.253425
1425,11.875000,,,,0.066402,0.019391,0.101510,,,,,,,,,,0.041254,0.068117,0.253591
1426,11.883333,,,,0.066592,0.019374,0.101805,,,,,,,,,,0.041209,0.068164,0.253754
1427,11.891667,,,,0.066773,0.019331,0.102134,,,,,,,,,,0.041347,0.068151,0.254128
1428,11.900000,,,,0.066979,0.019294,0.102518,,,,,,,,,,0.041377,0.068170,0.254352
1429,11.908333,,,,0.067072,0.019289,0.102692,,,,,,,,,,0.041343,0.068181,0.254529
1430,11.916667,,,,0.067126,0.019349,0.102810,,,,,,,,,,0.041471,0.068111,0.254906
1431,11.925000,,,,0.067211,0.019376,0.103013,,,,,,,,,,0.041542,0.068066,0.255126
1432,11.933333,,,,0.067426,0.019347,0.103290,,,,,,,,,,0.041607,0.068028,0.255311
1433,11.941667,,,,0.067432,0.019404,0.103358,,,,,,,,,,0.041773,0.067964,0.255630
1434,11.950000,,,,0.067649,0.019344,0.103621,,,,,,,,,,0.041888,0.067946,0.255818
1435,11.958333,,,,0.067653,0.019382,0.103649,,,,,,,,,,0.041956,0.067958,0.255898
1436,11.966667,,,,0.067675,0.019400,0.103679,,,,,,,,,,0.042011,0.068000,0.255922
1437,11.975000,,,,0.067662,0.019411,0.103668,,,,,,,,,,0.042051,0.068009,0.255903
1438,11.983333,,,,0.067690,0.019375,0.103687,,,,,,,,,,0.042064,0.068046,0.255773
1439,11.991667,,,,0.067627,0.019370,0.103646,,,,,,,,,,0.042016,0.068095,0.255582
1440,12.000000,,,,0.067560,0.019342,0.103624,,,,,,,,,,0.042140,0.068063,0.255559
1441,12.008333,,,,0.067490,0.019333,0.103582,,,,,,,,,,0.042211,0.068047,0.255506
1442,12.016667,,,,0.067309,0.019349,0.103375,,,,,,,,,,0.042082,0.068082,0.255141
1443,12.025000,,,,0.067100,0.019382,0.103023,,,,,,,,,,0.042279,0.068023,0.255071
1444,12.033333,,,,0.066879,0.019317,0.102756,,,,,,,,,,0.042681,0.067869,0.255110
1445,12.041667,,,,0.066337,0.019267,0.102381,,,,,,,,,,0.042657,0.067824,0.254669
1446,12.050000,,,,0.066088,0.019222,0.102133,,,,,,,,,,0.042711,0.067773,0.254331
1447,12.058333,,,,0.065877,0.019103,0.101879,,,,,,,,,,0.042787,0.067708,0.254025
1448,12.066667,,,,0.065584,0.019093,0.101546,,,,,,,,,,0.042944,0.067597,0.253876
1449,12.075000,,,,0.065482,0.019068,0.101332,,,,,,,,,,0.043183,0.067476,0.253919
1450,12.083333,,,,0.065478,0.018997,0.101178,,,,,,,,,,0.043158,0.067425,0.253713
1451,12.091667,,,,0.065287,0.018976,0.100986,,,,,,,,,,0.043024,0.067467,0.253451
1452,12.100000,,,,0.065137,0.018951,0.100882,,,,,,,,,,0.042983,0.067498,0.253390
1453,12.108333,,,,0.065070,0.018969,0.100879,,,,,,,,,,0.042932,0.067582,0.253386
1454,12.116667,,,,0.065039,0.019075,0.100922,,,,,,,,,,0.042781,0.067707,0.253337
1455,12.125000,,,,0.064834,0.019123,0.100966,,,,,,,,,,0.042721,0.067784,0.253467
1456,12.133333,,,,0.064599,0.019134,0.101144,,,,,,,,,,0.042672,0.067870,0.253590
1457,12.141667,,,,0.064567,0.019064,0.101410,,,,,,,,,,0.042548,0.067970,0.253710
1458,12.150000,,,,0.064443,0.019025,0.101767,,,,,,,,,,0.042623,0.067965,0.254075
1459,12.158333,,,,0.064123,0.019042,0.102021,,,,,,,,,,0.042590,0.067971,0.254389
1460,12.166667,,,,0.063786,0.019147,0.102082,,,,,,,,,,0.042700,0.067933,0.254847
1461,12.175000,,,,0.063895,0.019069,0.102703,,,,,,,,,,0.042761,0.067881,0.255353
1462,12.183333,,,,0.063830,0.018984,0.103115,,,,,,,,,,0.042426,0.067949,0.255457
1463,12.191667,,,,0.063529,0.019114,0.103312,,,,,,,,,,0.042404,0.067905,0.255825
1464,12.200000,,,,0.063457,0.019132,0.103628,,,,,,,,,,0.042527,0.067848,0.256383
1465,12.208333,,,,0.063779,0.018937,0.104257,,,,,,,,,,0.042688,0.067815,0.256874
1466,12.216667,,,,0.063658,0.019014,0.104498,,,,,,,,,,0.042569,0.067924,0.257029
1467,12.225000,,,,0.063566,0.019082,0.104780,,,,,,,,,,0.042819,0.067860,0.257624
1468,12.233333,,,,0.063629,0.019168,0.105030,,,,,,,,,,0.042835,0.067923,0.257850
1469,12.241667,,,,0.063899,0.019141,0.105410,,,,,,,,,,0.042785,0.068021,0.257945
1470,12.250000,,,,0.064111,0.019083,0.105700,,,,,,,,,,0.042990,0.068026,0.258229
1471,12.258333,,,,0.064273,0.019099,0.105883,,,,,,,,,,0.043067,0.068096,0.258339
1472,12.266667,,,,0.064394,0.019122,0.105999,,,,,,,,,,0.043113,0.068152,0.258375
1473,12.275000,,,,0.064445,0.019202,0.105993,,,,,,,,,,0.043397,0.068136,0.258592
1474,12.283333,,,,0.064710,0.019189,0.106101,,,,,,,,,,0.043626,0.068157,0.258731
1475,12.291667,,,,0.065079,0.019132,0.106224,,,,,,,,,,0.043703,0.068230,0.258676
1476,12.300000,,,,0.065248,0.019219,0.106055,,,,,,,,,,0.043650,0.068310,0.258451
1477,12.308333,,,,0.065466,0.019249,0.105961,,,,,,,,,,0.043551,0.068402,0.258116
1478,12.316667,,,,0.065973,0.019279,0.105869,,,,,,,,,,0.043605,0.068434,0.257893
1479,12.325000,,,,0.066284,0.019370,0.105562,,,,,,,,,,0.043590,0.068462,0.257591
1480,12.333333,,,,0.066531,0.019487,0.105173,,,,,,,,,,0.043699,0.068451,0.257295
1481,12.341667,,,,0.067272,0.019336,0.105201,,,,,,,,,,0.044089,0.068378,0.257259
1482,12.350000,,,,0.067511,0.019446,0.104729,,,,,,,,,,0.044064,0.068395,0.256755
1483,12.358333,,,,0.068045,0.019359,0.104512,,,,,,,,,,0.044014,0.068456,0.256159
1484,12.366667,,,,0.068253,0.019402,0.104122,,,,,,,,,,0.044544,0.068291,0.256184
1485,12.375000,,,,0.068570,0.019421,0.103768,,,,,,,,,,0.044570,0.068293,0.255661
1486,12.383333,,,,0.068655,0.019490,0.103307,,,,,,,,,,0.044728,0.068249,0.255329
1487,12.391667,,,,0.068681,0.019616,0.102781,,,,,,,,,,0.044798,0.068249,0.254892
1488,12.400000,,,,0.069002,0.019574,0.102624,,,,,,,,,,0.045052,0.068178,0.254585
1489,12.408333,,,,0.069003,0.019564,0.102185,,,,,,,,,,0.045182,0.068065,0.254292
1490,12.416667,,,,0.069096,0.019537,0.101804,,,,,,,,,,0.045105,0.068013,0.253726
1491,12.425000,,,,0.069164,0.019492,0.101498,,,,,,,,,,0.045086,0.067980,0.253284
1492,12.433333,,,,0.069396,0.019460,0.101196,,,,,,,,,,0.045329,0.067877,0.253119
1493,12.441667,,,,0.069364,0.019497,0.100756,,,,,,,,,,0.045378,0.067799,0.252768
1494,12.450000,,,,0.069232,0.019476,0.100365,,,,,,,,,,0.045284,0.067827,0.252358
1495,12.458333,,,,0.069275,0.019385,0.100211,,,,,,,,,,0.045324,0.067797,0.252082
1496,12.466667,,,,0.069008,0.019463,0.099666,,,,,,,,,,0.045204,0.067776,0.251630
1497,12.475000,,,,0.069039,0.019400,0.099415,,,,,,,,,,0.045143,0.067732,0.251345
1498,12.483333,,,,0.069055,0.019361,0.099156,,,,,,,,,,0.045109,0.067633,0.251127
1499,12.491667,,,,0.069108,0.019229,0.099066,,,,,,,,,,0.045080,0.067517,0.250912
1500,12.500000,,,,0.069030,0.019162,0.098876,,,,,,,,,,0.044964,0.067483,0.250583
1501,12.508333,,,,0.069015,0.019081,0.098783,,,,,,,,,,0.044904,0.067396,0.250460
1502,12.516667,,,,0.069045,0.019027,0.098771,,,,,,,,,,0.044870,0.067373,0.250405
1503,12.525000,,,,0.069044,0.019003,0.098773,,,,,,,,,,0.044711,0.067378,0.250262
1504,12.533333,,,,0.069060,0.018994,0.098805,,,,,,,,,,0.044653,0.067398,0.250279
1505,12.541667,,,,0.069103,0.019014,0.098814,,,,,,,,,,0.044666,0.067405,0.250419
1506,12.550000,,,,0.069141,0.019040,0.098837,,,,,,,,,,0.044733,0.067440,0.250621
1507,12.558333,,,,0.069157,0.019135,0.098943,,,,,,,,,,0.044795,0.067484,0.250797
1508,12.566667,,,,0.069279,0.019136,0.099158,,,,,,,,,,0.044805,0.067567,0.250933
1509,12.575000,,,,0.069325,0.019147,0.099311,,,,,,,,,,0.044815,0.067647,0.251072
1510,12.583333,,,,0.069493,0.019127,0.099586,,,,,,,,,,0.044931,0.067683,0.251315
1511,12.591667,,,,0.069367,0.019174,0.099728,,,,,,,,,,0.044991,0.067698,0.251503
1512,12.600000,,,,0.069499,0.019148,0.099958,,,,,,,,,,0.045105,0.067684,0.251821
1513,12.608333,,,,0.069502,0.019171,0.100140,,,,,,,,,,0.045227,0.067670,0.252110
1514,12.616667,,,,0.069592,0.019139,0.100330,,,,,,,,,,0.045255,0.067684,0.252209
1515,12.625000,,,,0.069531,0.019189,0.100352,,,,,,,,,,0.045247,0.067692,0.252269
1516,12.633333,,,,0.069486,0.019207,0.100350,,,,,,,,,,0.045338,0.067662,0.252355
1517,12.641667,,,,0.069476,0.019202,0.100350,,,,,,,,,,0.045326,0.067681,0.252303
1518,12.650000,,,,0.069415,0.019188,0.100308,,,,,,,,,,0.045320,0.067688,0.252228
1519,12.658333,,,,0.069355,0.019156,0.100278,,,,,,,,,,0.045265,0.067711,0.252061
1520,12.666667,,,,0.069102,0.019189,0.100157,,,,,,,,,,0.045192,0.067742,0.251857
1521,12.675000,,,,0.068871,0.019217,0.100003,,,,,,,,,,0.045168,0.067735,0.251679
1522,12.683333,,,,0.068909,0.019098,0.099866,,,,,,,,,,0.045069,0.067766,0.251409
1523,12.691667,,,,0.068512,0.019189,0.099326,,,,,,,,,,0.045122,0.067764,0.251244
1524,12.700000,,,,0.068253,0.019137,0.099009,,,,,,,,,,0.045113,0.067768,0.250913
1525,12.708333,,,,0.067659,0.019161,0.098331,,,,,,,,,,0.045283,0.067616,0.250636
1526,12.716667,,,,0.067497,0.019120,0.098011,,,,,,,,,,0.045327,0.067474,0.250218
1527,12.725000,,,,0.067281,0.018985,0.097636,,,,,,,,,,0.045218,0.067404,0.249641
1528,12.733333,,,,0.066702,0.019002,0.096935,,,,,,,,,,0.045187,0.067262,0.249120
1529,12.741667,,,,0.066348,0.018936,0.096309,,,,,,,,,,0.045388,0.067062,0.248742
1530,12.750000,,,,0.066321,0.018833,0.095864,,,,,,,,,,0.045599,0.066719,0.248490
1531,12.758333,,,,0.066104,0.018789,0.095319,,,,,,,,,,0.045311,0.066555,0.247744
1532,12.766667,,,,0.066011,0.018806,0.094745,,,,,,,,,,0.045343,0.066357,0.247468
1533,12.775000,,,,0.066400,0.018672,0.094650,,,,,,,,,,0.045191,0.066282,0.246896
1534,12.783333,,,,0.066494,0.018735,0.094267,,,,,,,,,,0.045126,0.066279,0.246590
1535,12.791667,,,,0.066730,0.018648,0.094168,,,,,,,,,,0.045182,0.066215,0.246479
1536,12.800000,,,,0.066556,0.018797,0.093768,,,,,,,,,,0.045383,0.066244,0.246499
1537,12.808333,,,,0.066660,0.018827,0.093691,,,,,,,,,,0.045367,0.066364,0.246336
1538,12.816667,,,,0.066869,0.018817,0.093786,,,,,,,,,,0.045482,0.066447,0.246409
1539,12.825000,,,,0.067028,0.018825,0.093893,,,,,,,,,,0.045439,0.066616,0.246330
1540,12.833333,,,,0.067512,0.018757,0.094174,,,,,,,,,,0.045540,0.066666,0.246526
1541,12.841667,,,,0.067899,0.018755,0.094422,,,,,,,,,,0.045531,0.066740,0.246603
1542,12.850000,,,,0.067967,0.018873,0.094391,,,,,,,,,,0.045537,0.066665,0.246779
1543,12.858333,,,,0.068179,0.018905,0.094534,,,,,,,,,,0.045365,0.066592,0.246819
1544,12.866667,,,,0.068360,0.018935,0.094683,,,,,,,,,,0.045363,0.066462,0.246928
1545,12.875000,,,,0.068484,0.019015,0.094771,,,,,,,,,,0.045522,0.066280,0.247212
1546,12.883333,,,,0.068689,0.019043,0.094973,,,,,,,,,,0.045521,0.066164,0.247308
1547,12.891667,,,,0.068762,0.019081,0.095105,,,,,,,,,,0.045627,0.065998,0.247536
1548,12.900000,,,,0.068757,0.019096,0.095186,,,,,,,,,,0.045782,0.065720,0.247826
1549,12.908333,,,,0.068806,0.019128,0.095320,,,,,,,,,,0.045774,0.065617,0.247872
1550,12.916667,,,,0.068738,0.019159,0.095304,,,,,,,,,,0.045801,0.065507,0.247969
1551,12.925000,,,,0.068770,0.019199,0.095340,,,,,,,,,,0.045827,0.065433,0.248077
1552,12.933333,,,,0.068910,0.019173,0.095490,,,,,,,,,,0.045767,0.065411,0.248061
1553,12.941667,,,,0.068732,0.019309,0.095287,,,,,,,,,,0.045717,0.065429,0.248043
1554,12.950000,,,,0.068650,0.019399,0.095201,,,,,,,,,,0.045644,0.065448,0.247976
1555,12.958333,,,,0.068611,0.019540,0.095124,,,,,,,,,,0.045584,0.065471,0.247901
1556,12.966667,,,,0.068384,0.019817,0.094811,,,,,,,,,,0.045523,0.065503,0.247789
1557,12.975000,,,,0.068226,0.020145,0.094517,,,,,,,,,,0.045465,0.065493,0.247654
1558,12.983333,,,,0.068161,0.020400,0.094310,,,,,,,,,,0.045357,0.065528,0.247421
1559,12.991667,,,,0.067967,0.020676,0.094030,,,,,,,,,,0.045224,0.065597,0.247113
1560,13.000000,,,,0.067606,0.020930,0.093585,,,,,,,,,,0.045177,0.065659,0.246908
1561,13.008333,,,,0.067427,0.021045,0.093291,,,,,,,,,,0.045115,0.065729,0.246659
1562,13.016667,,,,0.067350,0.021027,0.093085,,,,,,,,,,0.045021,0.065826,0.246272
1563,13.025000,,,,0.067081,0.021061,0.092640,,,,,,,,,,0.045352,0.065715,0.246308
1564,13.033333,,,,0.067512,0.020861,0.092619,,,,,,,,,,0.045302,0.065709,0.245987
1565,13.041667,,,,0.067359,0.020890,0.092135,,,,,,,,,,0.045146,0.065710,0.245518
1566,13.050000,,,,0.067523,0.020808,0.091919,,,,,,,,,,0.044994,0.065701,0.245082
1567,13.058333,,,,0.067510,0.020719,0.091506,,,,,,,,,,0.044913,0.065645,0.244773
1568,13.066667,,,,0.068012,0.020342,0.091495,,,,,,,,,,0.044953,0.065529,0.244558
1569,13.075000,,,,0.068043,0.020125,0.091063,,,,,,,,,,0.044706,0.065432,0.243955
1570,13.083333,,,,0.068100,0.019880,0.090767,,,,,,,,,,0.044591,0.065319,0.243588
1571,13.091667,,,,0.068300,0.019479,0.090583,,,,,,,,,,0.044611,0.065208,0.243290
1572,13.100000,,,,0.068787,0.019016,0.090664,,,,,,,,,,0.044943,0.064951,0.243363
1573,13.108333,,,,0.068615,0.019114,0.090127,,,,,,,,,,0.044868,0.064884,0.243084
1574,13.116667,,,,0.068813,0.019100,0.090011,,,,,,,,,,0.044782,0.064802,0.242916
1575,13.125000,,,,0.068839,0.019183,0.089796,,,,,,,,,,0.044808,0.064654,0.242880
1576,13.133333,,,,0.068928,0.019183,0.089771,,,,,,,,,,0.044775,0.064558,0.242795
1577,13.141667,,,,0.069624,0.019023,0.090064,,,,,,,,,,0.044794,0.064518,0.242837
1578,13.150000,,,,0.069911,0.019037,0.090159,,,,,,,,,,0.044697,0.064556,0.242800
1579,13.158333,,,,0.070327,0.019186,0.090303,,,,,,,,,,0.044695,0.064588,0.242866
1580,13.166667,,,,0.070603,0.019270,0.090384,,,,,,,,,,0.044745,0.064667,0.242978
1581,13.175000,,,,0.071026,0.019242,0.090620,,,,,,,,,,0.044754,0.064792,0.243050
1582,13.183333,,,,0.071518,0.019253,0.090917,,,,,,,,,,0.044852,0.064843,0.243209
1583,13.191667,,,,0.072160,0.019124,0.091435,,,,,,,,,,0.044999,0.064904,0.243454
1584,13.200000,,,,0.072271,0.019222,0.091574,,,,,,,,,,0.045080,0.064963,0.243636
1585,13.208333,,,,0.072539,0.019257,0.091899,,,,,,,,,,0.045222,0.065019,0.243907
1586,13.216667,,,,0.072855,0.019271,0.092337,,,,,,,,,,0.045299,0.065110,0.244123
1587,13.225000,,,,0.073287,0.019213,0.092811,,,,,,,,,,0.045545,0.065170,0.244563
1588,13.233333,,,,0.073484,0.019270,0.093080,,,,,,,,,,0.045660,0.065259,0.244957
1589,13.241667,,,,0.073981,0.019253,0.093652,,,,,,,,,,0.045672,0.065387,0.245214
1590,13.250000,,,,0.074364,0.019285,0.094075,,,,,,,,,,0.045756,0.065441,0.245502
1591,13.258333,,,,0.074598,0.019410,0.094394,,,,,,,,,,0.045780,0.065512,0.245773
1592,13.266667,,,,0.074836,0.019400,0.094874,,,,,,,,,,0.045996,0.065508,0.246230
1593,13.275000,,,,0.075013,0.019413,0.095177,,,,,,,,,,0.046223,0.065495,0.246763
1594,13.283333,,,,0.074994,0.019501,0.095458,,,,,,,,,,0.046379,0.065520,0.247165
1595,13.291667,,,,0.075202,0.019401,0.095949,,,,,,,,,,0.046601,0.065514,0.247631
1596,13.300000,,,,0.075189,0.019375,0.096235,,,,,,,,,,0.046670,0.065507,0.247916
1597,13.308333,,,,0.074996,0.019452,0.096376,,,,,,,,,,0.046615,0.065590,0.248055
1598,13.316667,,,,0.074813,0.019456,0.096594,,,,,,,,,,0.046676,0.065570,0.248280
1599,13.325000,,,,0.074498,0.019494,0.096613,,,,,,,,,,0.046775,0.065629,0.248541
1600,13.333333,,,,0.074612,0.019345,0.096909,,,,,,,,,,0.046727,0.065642,0.248667
1601,13.341667,,,,0.074328,0.019274,0.097015,,,,,,,,,,0.046787,0.065609,0.248830
1602,13.350000,,,,0.073830,0.019347,0.096866,,,,,,,,,,0.046774,0.065603,0.248832
1603,13.358333,,,,0.072974,0.019482,0.096485,,,,,,,,,,0.046747,0.065611,0.248733
1604,13.366667,,,,0.072414,0.019426,0.096323,,,,,,,,,,0.046730,0.065650,0.248538
1605,13.375000,,,,0.071555,0.019323,0.096093,,,,,,,,,,0.046720,0.065681,0.248347
1606,13.383333,,,,0.070987,0.019213,0.095946,,,,,,,,,,0.046748,0.065646,0.248238
1607,13.391667,,,,0.070295,0.019201,0.095643,,,,,,,,,,0.046737,0.065563,0.248119
1608,13.400000,,,,0.069563,0.019207,0.095389,,,,,,,,,,0.046720,0.065500,0.248019
1609,13.408333,,,,0.069072,0.019111,0.095136,,,,,,,,,,0.046631,0.065441,0.247868
1610,13.416667,,,,0.068821,0.019019,0.094972,,,,,,,,,,0.046476,0.065401,0.247691
1611,13.425000,,,,0.068619,0.018981,0.094816,,,,,,,,,,0.046237,0.065348,0.247550
1612,13.433333,,,,0.068408,0.018965,0.094683,,,,,,,,,,0.046076,0.065292,0.247509
1613,13.441667,,,,0.068359,0.018968,0.094671,,,,,,,,,,0.045640,0.065372,0.247218
1614,13.450000,,,,0.068274,0.019024,0.094636,,,,,,,,,,0.045439,0.065490,0.247124
1615,13.458333,,,,0.068321,0.019009,0.094759,,,,,,,,,,0.045420,0.065566,0.247216
1616,13.466667,,,,0.068283,0.019037,0.094860,,,,,,,,,,0.045455,0.065692,0.247376
1617,13.475000,,,,0.068559,0.019035,0.095338,,,,,,,,,,0.045554,0.065768,0.247677
1618,13.483333,,,,0.068642,0.019042,0.095544,,,,,,,,,,0.045692,0.065929,0.248043
1619,13.491667,,,,0.068591,0.019088,0.095845,,,,,,,,,,0.045727,0.066035,0.248368
1620,13.500000,,,,0.068887,0.018993,0.096417,,,,,,,,,,0.045737,0.066143,0.248626
1621,13.508333,,,,0.068733,0.019142,0.096591,,,,,,,,,,0.045868,0.066229,0.249093
1622,13.516667,,,,0.068997,0.019054,0.097139,,,,,,,,,,0.045850,0.066378,0.249395
1623,13.525000,,,,0.069328,0.018952,0.097746,,,,,,,,,,0.045680,0.066532,0.249614
1624,13.533333,,,,0.069264,0.019128,0.098032,,,,,,,,,,0.045856,0.066640,0.250166
1625,13.541667,,,,0.069392,0.019122,0.098468,,,,,,,,,,0.045954,0.066713,0.250498
1626,13.550000,,,,0.069598,0.019170,0.098880,,,,,,,,,,0.046051,0.066823,0.250841
1627,13.558333,,,,0.070004,0.019184,0.099429,,,,,,,,,,0.046234,0.066879,0.251209
1628,13.566667,,,,0.070189,0.019183,0.099717,,,,,,,,,,0.046468,0.066914,0.251586
1629,13.575000,,,,0.070402,0.019222,0.099922,,,,,,,,,,0.046655,0.067012,0.251835
1630,13.583333,,,,0.070688,0.019240,0.100175,,,,,,,,,,0.046889,0.067127,0.252030
1631,13.591667,,,,0.071003,0.019261,0.100417,,,,,,,,,,0.046981,0.067271,0.252008
1632,13.600000,,,,0.071343,0.019207,0.100612,,,,,,,,,,0.047202,0.067338,0.252094
1633,13.608333,,,,0.071597,0.019240,0.100694,,,,,,,,,,0.047406,0.067391,0.252109
1634,13.616667,,,,0.071892,0.019174,0.100810,,,,,,,,,,0.047825,0.067360,0.252279
1635,13.625000,,,,0.071908,0.019206,0.100703,,,,,,,,,,0.047925,0.067415,0.252138
1636,13.633333,,,,0.071876,0.019350,0.100412,,,,,,,,,,0.047921,0.067489,0.251808
