Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.21.45.505 AM,Capture Start Frame,370323,Total Frames in Take,4920,Total Exported Frames,4920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048,Unlabeled 1049,Unlabeled 1049,Unlabeled 1049,Unlabeled 1050,Unlabeled 1050,Unlabeled 1050
,ID,"C7290","C7290","C7290","C73E0","C73E0","C73E0","C7460","C7460","C7460","C7480","C7480","C7480"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3800,31.666667,0.097893,0.019445,0.137618,0.005665,0.009225,0.118336,0.089193,0.085771,0.006296,,,
3801,31.675000,0.097875,0.019580,0.137697,0.005687,0.009291,0.118337,0.089545,0.085436,0.006141,,,
3802,31.683333,0.097943,0.019609,0.137668,0.005664,0.009413,0.118384,0.089869,0.085295,0.006084,,,
3803,31.691667,0.098074,0.019743,0.137541,0.005669,0.009594,0.118375,0.090233,0.085338,0.005930,,,
3804,31.700000,0.098356,0.019820,0.137272,0.005758,0.009667,0.118388,0.090611,0.085417,0.005673,,,
3805,31.708333,0.098671,0.020046,0.137200,0.005931,0.009674,0.118461,0.090908,0.085556,0.005454,,,
3806,31.716667,0.099051,0.020250,0.136903,0.006088,0.009596,0.118544,0.091130,0.085780,0.005214,,,
3807,31.725000,0.099331,0.020535,0.136625,0.006113,0.009552,0.118753,0.091294,0.086114,0.004953,,,
3808,31.733333,0.099672,0.020818,0.136114,0.006063,0.009523,0.119054,0.091357,0.086516,0.004760,,,
3809,31.741667,0.100037,0.021139,0.135600,0.006016,0.009428,0.119347,0.091365,0.086989,0.004559,,,
3810,31.750000,0.100400,0.021530,0.135087,0.005930,0.009359,0.119732,0.091348,0.087529,0.004279,,,
3811,31.758333,0.100611,0.022001,0.134581,0.005760,0.009342,0.120147,0.091144,0.088130,0.004127,,,
3812,31.766667,0.100675,0.022619,0.134178,0.005489,0.009421,0.120443,0.090809,0.088899,0.003970,,,
3813,31.775000,0.100790,0.023323,0.133718,0.005037,0.009763,0.120804,0.090461,0.089654,0.003670,,,
3814,31.783333,0.101067,0.024133,0.133272,0.004384,0.010495,0.121457,0.090140,0.090473,0.003314,,,
3815,31.791667,0.101565,0.025076,0.132882,0.003414,0.011769,0.122234,0.089767,0.091339,0.003284,,,
3816,31.800000,0.102174,0.026144,0.132404,0.002015,0.013579,0.122825,0.089437,0.092259,0.002900,,,
3817,31.808333,0.102870,0.027261,0.131820,0.000534,0.015435,0.123042,0.089086,0.093247,0.002436,,,
3818,31.816667,0.103608,0.028618,0.131452,-0.000683,0.017291,0.123235,0.088707,0.094331,0.002111,,,
3819,31.825000,0.104396,0.030218,0.130964,-0.001685,0.019317,0.123529,0.088337,0.095541,0.001769,,,
3820,31.833333,0.105129,0.032133,0.130655,-0.002520,0.021484,0.123732,0.087970,0.096864,0.001203,,,
3821,31.841667,0.105795,0.034300,0.130236,-0.003133,0.023605,0.123712,0.087581,0.098325,0.000741,,,
3822,31.850000,0.106342,0.036696,0.129993,-0.003573,0.025886,0.123922,0.087217,0.099845,0.000385,,,
3823,31.858333,0.106806,0.039242,0.129823,-0.003880,0.028259,0.124050,0.086930,0.101383,-0.000283,,,
3824,31.866667,0.107286,0.041794,0.129393,-0.004108,0.030693,0.124091,0.086648,0.103024,-0.000884,,,
3825,31.875000,0.107701,0.044454,0.129062,-0.004287,0.033181,0.124142,0.086415,0.104790,-0.001399,,,
3826,31.883333,0.108125,0.047158,0.128720,-0.004375,0.035657,0.124141,0.086192,0.106706,-0.001830,,,
3827,31.891667,0.108494,0.049883,0.128445,-0.004364,0.038127,0.124097,0.086080,0.108650,-0.002508,,,
3828,31.900000,0.108860,0.052551,0.128045,-0.004276,0.040528,0.124000,0.085984,0.110664,-0.003240,,,
3829,31.908333,0.109244,0.055154,0.127593,-0.004132,0.042907,0.123990,0.085861,0.112733,-0.003828,,,
3830,31.916667,0.109630,0.057662,0.127102,-0.003951,0.045223,0.124012,0.085753,0.114773,-0.004379,,,
3831,31.925000,0.109973,0.060118,0.126783,-0.003696,0.047444,0.123942,0.085669,0.116804,-0.004945,,,
3832,31.933333,0.110301,0.062479,0.126457,-0.003373,0.049568,0.123803,0.085676,0.118759,-0.005565,,,
3833,31.941667,0.110610,0.064758,0.126095,-0.002960,0.051581,0.123524,0.085698,0.120710,-0.006116,,,
3834,31.950000,0.110923,0.066900,0.125618,-0.002528,0.053670,0.123551,0.085748,0.122609,-0.006737,,,
3835,31.958333,0.111235,0.069017,0.125158,-0.002040,0.055670,0.123382,0.085839,0.124438,-0.007423,,,
3836,31.966667,0.111640,0.071103,0.124662,-0.001440,0.057591,0.123161,0.085942,0.126233,-0.007989,,,
3837,31.975000,0.112078,0.073199,0.124286,-0.000788,0.059541,0.123218,0.086096,0.127958,-0.008608,,,
3838,31.983333,0.112580,0.075241,0.123829,-0.000102,0.061381,0.123116,0.086283,0.129623,-0.009297,,,
3839,31.991667,0.113120,0.077223,0.123289,0.000552,0.063174,0.122981,0.086470,0.131239,-0.009944,,,
3840,32.000000,0.113661,0.079136,0.122768,0.001185,0.064904,0.122848,0.086692,0.132821,-0.010593,,,
3841,32.008333,0.114192,0.080986,0.122395,0.001867,0.066545,0.122600,0.086964,0.134344,-0.011265,,,
3842,32.016667,0.114752,0.082673,0.121835,0.002523,0.068179,0.122377,0.087254,0.135803,-0.011878,,,
3843,32.025000,0.115240,0.084281,0.121334,0.003142,0.069744,0.121999,0.087514,0.137196,-0.012451,,,
3844,32.033333,0.115666,0.085799,0.120874,0.003637,0.071338,0.121929,0.087744,0.138494,-0.012983,,,
3845,32.041667,0.116097,0.087177,0.120415,0.004142,0.072810,0.121766,0.087982,0.139705,-0.013506,,,
3846,32.050000,0.116463,0.088451,0.120058,0.004653,0.074191,0.121584,0.088237,0.140788,-0.014098,,,
3847,32.058333,0.116771,0.089628,0.119676,0.005088,0.075536,0.121556,0.088424,0.141810,-0.014485,,,
3848,32.066667,0.116974,0.090753,0.119403,0.005486,0.076737,0.121395,0.088587,0.142677,-0.014987,,,
3849,32.075000,0.117114,0.091768,0.119151,0.005843,0.077858,0.121215,0.088702,0.143484,-0.015441,,,
3850,32.083333,0.117225,0.092665,0.118901,0.006132,0.078896,0.121197,0.088816,0.144115,-0.015809,,,
3851,32.091667,0.117261,0.093458,0.118761,0.006382,0.079761,0.121136,0.088894,0.144696,-0.016145,,,
3852,32.100000,0.117239,0.094078,0.118602,0.006531,0.080503,0.121113,0.088915,0.145121,-0.016395,,,
3853,32.108333,0.117151,0.094581,0.118460,0.006575,0.081106,0.121087,0.088892,0.145449,-0.016609,,,
3854,32.116667,0.116998,0.094904,0.118313,0.006555,0.081571,0.121031,0.088840,0.145694,-0.016785,,,
3855,32.125000,0.116759,0.095080,0.118230,0.006436,0.081906,0.120944,0.088755,0.145856,-0.016928,,,
3856,32.133333,0.116425,0.095117,0.118270,0.006243,0.082074,0.120814,0.088637,0.145922,-0.017048,,,
3857,32.141667,0.116056,0.095006,0.118340,0.005993,0.082112,0.120772,0.088472,0.145906,-0.017018,,,
3858,32.150000,0.115703,0.094683,0.118275,0.005710,0.081976,0.120861,0.088289,0.145759,-0.017063,,,
3859,32.158333,0.115273,0.094250,0.118344,0.005425,0.081628,0.120868,0.088048,0.145535,-0.016981,,,
3860,32.166667,0.114777,0.093747,0.118524,0.005119,0.081095,0.120854,0.087743,0.145242,-0.016752,,,
3861,32.175000,0.114328,0.093097,0.118630,0.004785,0.080392,0.120827,0.087429,0.144868,-0.016611,,,
3862,32.183333,0.113886,0.092379,0.118775,0.004433,0.079583,0.120961,0.087058,0.144408,-0.016357,,,
3863,32.191667,0.113469,0.091553,0.118927,0.004112,0.078611,0.121107,0.086719,0.143858,-0.016221,,,
3864,32.200000,0.113092,0.090643,0.119098,0.003789,0.077501,0.121285,0.086352,0.143265,-0.015992,,,
3865,32.208333,0.112702,0.089608,0.119253,0.003494,0.076188,0.121303,0.085973,0.142571,-0.015625,,,
3866,32.216667,0.112292,0.088441,0.119455,0.003160,0.074822,0.121419,0.085624,0.141833,-0.015198,,,
3867,32.225000,0.111868,0.087140,0.119770,0.002873,0.073403,0.121631,0.085352,0.140948,-0.014890,,,
3868,32.233333,0.111507,0.085681,0.119959,0.002580,0.071969,0.121824,0.085077,0.140031,-0.014453,,,
3869,32.241667,0.111181,0.084085,0.120061,0.002306,0.070570,0.122083,0.084868,0.139032,-0.014144,,,
3870,32.250000,0.110859,0.082453,0.120348,0.002045,0.069151,0.122390,0.084664,0.137996,-0.013752,,,
3871,32.258333,0.110626,0.080746,0.120538,0.001817,0.067710,0.122870,0.084481,0.136912,-0.013279,,,
3872,32.266667,0.110422,0.079018,0.120822,0.001720,0.066108,0.123183,0.084318,0.135753,-0.012890,,,
3873,32.275000,0.110348,0.077253,0.120988,0.001746,0.064394,0.123585,0.084143,0.134568,-0.012468,,,
3874,32.283333,0.110413,0.075503,0.121185,0.001900,0.062578,0.124111,0.083949,0.133354,-0.012051,,,
3875,32.291667,0.110657,0.073755,0.121330,0.002172,0.060613,0.124723,0.083717,0.132109,-0.011567,,,
3876,32.300000,0.111022,0.072042,0.121446,0.002600,0.058426,0.125369,0.083461,0.130837,-0.011040,,,
3877,32.308333,0.111426,0.070353,0.121553,0.003076,0.056024,0.126067,0.083220,0.129523,-0.010547,,,
3878,32.316667,0.111700,0.068664,0.121743,0.003580,0.053329,0.126485,0.083024,0.128157,-0.010112,,,
3879,32.325000,0.111781,0.066930,0.121998,0.004029,0.050498,0.126962,0.082893,0.126729,-0.009667,,,
3880,32.333333,0.111794,0.065020,0.122232,0.004403,0.047525,0.127229,0.082804,0.125227,-0.009119,,,
3881,32.341667,0.111756,0.062857,0.122445,0.004692,0.044465,0.127279,0.082772,0.123620,-0.008590,,,
3882,32.350000,0.111685,0.060465,0.122693,0.004910,0.041334,0.127500,0.082824,0.121888,-0.008112,,,
3883,32.358333,0.111574,0.057816,0.122923,0.005000,0.038280,0.127606,0.082967,0.120025,-0.007659,,,
3884,32.366667,0.111388,0.054880,0.123077,0.004992,0.035350,0.127708,0.083156,0.118140,-0.006936,,,
3885,32.375000,0.111082,0.051726,0.123275,0.004810,0.032533,0.127708,0.083421,0.116099,-0.006405,,,
3886,32.383333,0.110709,0.048295,0.123376,0.004507,0.029748,0.127620,0.083701,0.113984,-0.005880,,,
3887,32.391667,0.110208,0.044815,0.123564,0.004146,0.026900,0.127388,0.083987,0.111839,-0.005234,,,
3888,32.400000,0.109651,0.041186,0.123499,0.003760,0.023986,0.127033,0.084264,0.109655,-0.004673,,,
3889,32.408333,0.108891,0.037581,0.123566,0.003391,0.021005,0.126629,0.084510,0.107447,-0.004280,,,
3890,32.416667,0.107906,0.033991,0.123608,0.003059,0.017892,0.125953,0.084684,0.105298,-0.003676,,,
3891,32.425000,0.106854,0.030329,0.123527,0.002892,0.014553,0.124984,0.084857,0.103179,-0.003194,,,
3892,32.433333,0.105688,0.026602,0.123400,0.002918,0.011117,0.123852,0.084967,0.101075,-0.002691,,,
3893,32.441667,0.104308,0.022846,0.123233,0.002360,0.009326,0.124037,0.085025,0.098973,-0.002292,,,
3894,32.450000,0.102484,0.019287,0.123237,0.001976,0.008774,0.124255,0.085176,0.097014,-0.001865,,,
3895,32.458333,0.100470,0.017811,0.123516,0.001707,0.008604,0.123940,0.085605,0.095220,-0.001671,,,
3896,32.466667,0.099688,0.018352,0.124620,0.001857,0.008837,0.123572,0.086135,0.093984,-0.001515,,,
3897,32.475000,0.098520,0.018432,0.125282,0.002861,0.009228,0.123058,0.086570,0.093348,-0.001491,,,
3898,32.483333,0.097103,0.018502,0.125600,0.003584,0.008990,0.121812,0.087162,0.093340,-0.001300,,,
3899,32.491667,0.095741,0.018600,0.125782,0.002625,0.008483,0.119608,0.088137,0.093697,-0.001249,,,
3900,32.500000,0.095009,0.018705,0.125720,0.002044,0.008701,0.116969,0.089167,0.094362,-0.000946,,,
3901,32.508333,0.094902,0.018765,0.125731,0.002076,0.009112,0.114691,0.089969,0.095181,-0.000665,,,
3902,32.516667,0.095291,0.018775,0.125566,0.002638,0.009340,0.113489,0.090547,0.096042,-0.000544,,,
3903,32.525000,0.095829,0.018808,0.125675,0.003607,0.009371,0.112538,0.090850,0.096940,-0.000266,,,
3904,32.533333,0.096476,0.018786,0.125438,0.004747,0.009238,0.111879,0.090957,0.097696,-0.000073,,,
3905,32.541667,0.096930,0.019058,0.125564,0.005804,0.009065,0.111384,0.090907,0.098369,0.000092,,,
3906,32.550000,0.097343,0.019534,0.125713,0.006629,0.008984,0.110885,0.090860,0.098881,0.000303,,,
3907,32.558333,0.097751,0.020122,0.125739,0.007302,0.008917,0.110182,0.090907,0.099230,0.000421,,,
3908,32.566667,0.097921,0.021101,0.126227,0.007796,0.009088,0.109888,0.090937,0.099471,0.000429,,,
3909,32.575000,0.098090,0.022180,0.126757,0.008207,0.009281,0.109577,0.090823,0.099665,0.000410,,,
3910,32.583333,0.098172,0.023361,0.127320,0.008566,0.009483,0.109135,0.090581,0.099867,0.000477,,,
3911,32.591667,0.098145,0.024540,0.127627,0.008792,0.009898,0.108785,0.090345,0.100072,0.000356,,,
3912,32.600000,0.097958,0.025869,0.127894,0.008904,0.010412,0.108412,0.090123,0.100320,0.000181,,,
3913,32.608333,0.097669,0.027230,0.128120,0.008954,0.010975,0.107875,0.089921,0.100587,-0.000148,,,
3914,32.616667,0.097338,0.028698,0.128309,0.008947,0.011590,0.107311,0.089767,0.100926,-0.000528,,,
3915,32.625000,0.097025,0.030196,0.128311,0.008957,0.012359,0.106746,0.089603,0.101416,-0.000844,,,
3916,32.633333,0.096820,0.031635,0.128088,0.009007,0.013205,0.106141,0.089482,0.102009,-0.001349,,,
3917,32.641667,0.096709,0.033066,0.127909,0.009091,0.014161,0.105673,0.089370,0.102778,-0.001852,,,
3918,32.650000,0.096740,0.034525,0.127561,0.009223,0.015269,0.105328,0.089235,0.103560,-0.002524,,,
3919,32.658333,0.096950,0.036071,0.126960,0.009372,0.016594,0.105139,0.089109,0.104441,-0.003353,,,
3920,32.666667,0.097208,0.037776,0.126333,0.009532,0.018094,0.104947,0.088968,0.105414,-0.004184,,,
3921,32.675000,0.097490,0.039721,0.125753,0.009717,0.019795,0.104763,0.088874,0.106535,-0.005008,,,
3922,32.683333,0.097827,0.041725,0.125034,0.009932,0.021584,0.104494,0.088837,0.107746,-0.006031,,,
3923,32.691667,0.098131,0.043810,0.124295,0.010137,0.023587,0.104201,0.088826,0.109064,-0.007169,,,
3924,32.700000,0.098429,0.045935,0.123420,0.010289,0.025714,0.103849,0.088812,0.110507,-0.008290,,,
3925,32.708333,0.098715,0.048096,0.122438,0.010451,0.027948,0.103272,0.088826,0.112059,-0.009471,,,
3926,32.716667,0.099043,0.050307,0.121367,0.010628,0.030295,0.102648,0.088881,0.113700,-0.010803,,,
3927,32.725000,0.099378,0.052653,0.120318,0.010843,0.032740,0.102098,0.088949,0.115503,-0.012144,,,
3928,32.733333,0.099686,0.055107,0.119276,0.011074,0.035220,0.101438,0.089045,0.117337,-0.013736,,,
3929,32.741667,0.099995,0.057622,0.118177,0.011301,0.037702,0.100644,0.089093,0.119350,-0.015103,,,
3930,32.750000,0.100357,0.060171,0.116898,0.011584,0.040198,0.099809,0.089203,0.121362,-0.016637,,,
3931,32.758333,0.100746,0.062760,0.115590,0.011915,0.042700,0.098927,0.089332,0.123477,-0.018133,,,
3932,32.766667,0.101151,0.065374,0.114277,0.012318,0.045141,0.097788,0.089521,0.125576,-0.019750,,,
3933,32.775000,0.101606,0.068002,0.112840,0.012756,0.047617,0.096487,0.089768,0.127715,-0.021563,,,
3934,32.783333,0.102087,0.070756,0.111201,0.013196,0.050189,0.095187,0.090027,0.129945,-0.023330,,,
3935,32.791667,0.102590,0.073522,0.109608,0.013652,0.052919,0.093992,0.090320,0.132087,-0.025245,,,
3936,32.800000,0.103196,0.076360,0.107878,0.014223,0.055653,0.092502,0.090618,0.134285,-0.027168,,,
3937,32.808333,0.103871,0.079236,0.105961,0.014795,0.058495,0.091125,0.090902,0.136418,-0.029156,,,
3938,32.816667,0.104513,0.082243,0.104196,0.015358,0.061442,0.089868,0.091190,0.138478,-0.031380,,,
3939,32.825000,0.105218,0.085182,0.102093,0.016009,0.064247,0.088047,0.091483,0.140529,-0.033844,,,
3940,32.833333,0.105956,0.088072,0.099966,0.016638,0.067129,0.086427,0.091771,0.142509,-0.036293,,,
3941,32.841667,0.106680,0.090905,0.097842,0.017333,0.069891,0.084520,0.092088,0.144540,-0.038746,,,
3942,32.850000,0.107443,0.093571,0.095533,0.018003,0.072613,0.082553,0.092422,0.146488,-0.041317,,,
3943,32.858333,0.108239,0.096109,0.093106,0.018672,0.075335,0.080629,0.092815,0.148402,-0.044182,,,
3944,32.866667,0.109029,0.098585,0.090642,0.019346,0.077946,0.078482,0.093194,0.150175,-0.047040,,,
3945,32.875000,0.109864,0.100897,0.088084,0.019996,0.080589,0.076474,0.093580,0.151961,-0.049699,,,
3946,32.883333,0.110650,0.103120,0.085586,0.020695,0.083100,0.074116,0.094036,0.153629,-0.052502,,,
3947,32.891667,0.111501,0.105165,0.082774,0.021334,0.085557,0.071972,0.094481,0.155248,-0.055331,,,
3948,32.900000,0.112316,0.107160,0.080046,0.022089,0.087844,0.069372,0.094936,0.156832,-0.058322,,,
3949,32.908333,0.113150,0.109056,0.077236,0.022778,0.090162,0.067138,0.095404,0.158361,-0.061489,,,
3950,32.916667,0.114043,0.110841,0.074226,0.023586,0.092259,0.064418,0.095821,0.159817,-0.064482,,,
3951,32.925000,0.114893,0.112623,0.071336,0.024354,0.094362,0.062023,0.096220,0.161182,-0.067651,,,
3952,32.933333,0.115886,0.114274,0.068000,0.025204,0.096300,0.059275,0.096609,0.162450,-0.071027,,,
3953,32.941667,0.116780,0.115888,0.064932,0.026044,0.098163,0.056596,0.096959,0.163677,-0.074205,,,
3954,32.950000,0.117810,0.117379,0.061449,0.026907,0.099954,0.053798,0.097312,0.164830,-0.077453,,,
3955,32.958333,0.118740,0.118921,0.058255,0.027838,0.101644,0.050787,0.097690,0.165870,-0.081051,,,
3956,32.966667,0.119791,0.120323,0.054656,0.028734,0.103352,0.047994,0.098070,0.166890,-0.084481,,,
3957,32.975000,0.120735,0.121766,0.051323,0.029669,0.104925,0.044964,0.098466,0.167865,-0.088055,,,
3958,32.983333,0.121787,0.123015,0.047561,0.030621,0.106426,0.041823,0.098867,0.168776,-0.091569,,,
3959,32.991667,0.122730,0.124275,0.044125,0.031511,0.107862,0.038844,0.099299,0.169578,-0.095326,,,
3960,33.000000,0.123726,0.125376,0.040406,0.032430,0.109195,0.035692,0.099779,0.170295,-0.099212,,,
3961,33.008333,0.124703,0.126358,0.036719,0.033356,0.110334,0.032293,0.100237,0.170959,-0.102984,,,
3962,33.016667,0.125609,0.127263,0.033063,0.034206,0.111430,0.029142,0.100660,0.171549,-0.106537,,,
3963,33.025000,0.126561,0.128003,0.029116,0.035081,0.112359,0.025742,0.101057,0.172093,-0.110345,,,
3964,33.033333,0.127392,0.128739,0.025539,0.035914,0.113199,0.022429,0.101438,0.172549,-0.114072,,,
3965,33.041667,0.128239,0.129349,0.021830,0.036729,0.113911,0.019062,0.101788,0.172955,-0.117991,,,
3966,33.050000,0.129090,0.129851,0.017944,0.037566,0.114473,0.015531,0.102058,0.173292,-0.121454,,,
3967,33.058333,0.129851,0.130304,0.014259,0.038318,0.115043,0.012286,0.102342,0.173590,-0.125213,,,
3968,33.066667,0.130609,0.130681,0.010516,0.039113,0.115496,0.008689,0.102575,0.173811,-0.128448,,,
3969,33.075000,0.131387,0.131015,0.006498,0.039813,0.115951,0.005373,0.102876,0.173846,-0.133068,,,
3970,33.083333,0.132130,0.131310,0.002574,0.040557,0.116273,0.001723,0.103125,0.173974,-0.135669,,,
3971,33.091667,0.132771,0.131610,-0.001182,0.041211,0.116566,-0.001717,,,,,,
3972,33.100000,0.133383,0.131839,-0.005064,0.041869,0.116762,-0.005391,,,,,,
3973,33.108333,0.133937,0.132027,-0.008822,0.042422,0.116879,-0.008816,,,,,,
3974,33.116667,0.134518,0.132091,-0.012939,0.042976,0.116891,-0.012548,,,,,,
3975,33.125000,0.134998,0.132078,-0.016723,0.043485,0.116775,-0.016232,,,,,,
3976,33.133333,0.135444,0.131938,-0.020582,0.043912,0.116645,-0.019744,,,,,,
3977,33.141667,0.135838,0.131700,-0.024319,0.044345,0.116407,-0.023393,,,,,,
3978,33.150000,0.136212,0.131298,-0.028205,0.044707,0.116055,-0.027074,,,,,,
3979,33.158333,0.136554,0.130787,-0.031972,0.045023,0.115632,-0.030622,,,,,,
3980,33.166667,0.136905,0.130140,-0.035819,0.045358,0.115105,-0.034307,,,,,,
3981,33.175000,0.137251,0.129399,-0.039611,0.045676,0.114485,-0.037770,,,,,,
3982,33.183333,0.137610,0.128569,-0.043432,0.046041,0.113680,-0.041477,,,,,,
3983,33.191667,0.137959,0.127690,-0.047149,0.046434,0.112760,-0.045109,,,,,,
3984,33.200000,0.138348,0.126740,-0.051048,0.046822,0.111721,-0.048675,,,,,,
3985,33.208333,0.138760,0.125711,-0.054850,0.047227,0.110571,-0.052195,,,,,,
3986,33.216667,0.139175,0.124526,-0.058737,0.047678,0.109264,-0.055989,,,,,,
3987,33.225000,0.139549,0.123281,-0.062466,0.048077,0.107929,-0.059564,,,,,,
3988,33.233333,0.139914,0.121863,-0.066292,0.048415,0.106549,-0.062922,,,,,,
3989,33.241667,0.140224,0.120388,-0.069886,0.048788,0.105044,-0.066592,,,,,,
3990,33.250000,0.140563,0.118765,-0.073590,0.049143,0.103427,-0.070252,,,,,,
3991,33.258333,0.140891,0.117086,-0.077148,0.049443,0.101770,-0.073664,,,,,,
3992,33.266667,0.141181,0.115329,-0.080712,0.049716,0.100026,-0.076975,,,,,,
3993,33.275000,0.141453,0.113516,-0.084086,0.050005,0.098174,-0.080437,,,,,,
3994,33.283333,0.141778,0.111582,-0.087701,0.050382,0.096179,-0.084319,,,,,,
3995,33.291667,0.142123,0.109625,-0.091252,0.050691,0.094249,-0.087565,,,,,,
3996,33.300000,0.142464,0.107613,-0.094819,0.051021,0.092242,-0.090819,,,,,,
3997,33.308333,0.142795,0.105577,-0.098310,0.051410,0.090107,-0.094371,,,,,,
3998,33.316667,0.143157,0.103484,-0.101894,0.051807,0.087885,-0.098136,,,,,,
3999,33.325000,0.143491,0.101376,-0.105422,0.052108,0.085707,-0.101387,,,,0.107657,0.142306,-0.246507
4000,33.333333,0.143805,0.099262,-0.108790,0.052400,0.083495,-0.104574,,,,0.107761,0.140282,-0.249694
4001,33.341667,0.144102,0.097072,-0.112247,0.052749,0.081176,-0.108165,,,,0.107898,0.138323,-0.252916
4002,33.350000,0.144350,0.094881,-0.115475,0.053061,0.078809,-0.111766,,,,0.108049,0.136341,-0.255567
4003,33.358333,0.144616,0.092592,-0.118818,0.053291,0.076507,-0.115032,,,,0.108213,0.134378,-0.258007
4004,33.366667,0.144851,0.090268,-0.122012,0.053510,0.074227,-0.118237,,,,0.108456,0.132315,-0.260975
4005,33.375000,0.145059,0.087930,-0.125106,0.053735,0.071934,-0.121473,,,,0.108701,0.130252,-0.263856
4006,33.383333,0.145275,0.085548,-0.128233,0.053950,0.069640,-0.124645,,,,0.108951,0.128222,-0.266338
4007,33.391667,0.145486,0.083207,-0.131235,0.054175,0.067292,-0.127947,,,,0.109240,0.126150,-0.269134
4008,33.400000,0.145697,0.080868,-0.134220,0.054389,0.064936,-0.131115,,,,0.109526,0.124037,-0.272034
4009,33.408333,0.145893,0.078561,-0.137120,0.054574,0.062634,-0.133895,,,,0.109830,0.121981,-0.274874
4010,33.416667,0.146118,0.076262,-0.140001,0.054797,0.060286,-0.136804,,,,0.110167,0.119978,-0.277698
4011,33.425000,0.146366,0.073993,-0.142831,0.055071,0.057912,-0.139847,,,,0.110492,0.117987,-0.280489
4012,33.433333,0.146617,0.071775,-0.145504,0.055366,0.055545,-0.142856,,,,0.110819,0.116028,-0.283030
4013,33.441667,0.146878,0.069586,-0.148121,0.055681,0.053240,-0.145887,,,,0.111183,0.114108,-0.285653
4014,33.450000,0.147196,0.067400,-0.150750,0.055974,0.051077,-0.148562,,,,0.111581,0.112266,-0.288011
4015,33.458333,0.147524,0.065247,-0.153216,0.056309,0.048954,-0.151197,,,,0.112096,0.110443,-0.290631
4016,33.466667,0.147944,0.063034,-0.155926,0.056662,0.046850,-0.153847,,,,0.112627,0.108587,-0.293091
4017,33.475000,0.148340,0.060855,-0.158478,0.057016,0.044776,-0.156458,,,,0.113169,0.106800,-0.295457
4018,33.483333,0.148710,0.058745,-0.160823,0.057358,0.042747,-0.158849,,,,0.113717,0.105133,-0.297755
4019,33.491667,0.149093,0.056657,-0.163078,0.057769,0.040687,-0.161382,,,,0.114333,0.103433,-0.300130
4020,33.500000,0.149491,0.054587,-0.165197,0.058142,0.038639,-0.163718,,,,0.114919,0.101749,-0.302308
4021,33.508333,0.149912,0.052455,-0.167495,0.058529,0.036578,-0.166210,,,,0.115461,0.100209,-0.304218
4022,33.516667,0.150270,0.050337,-0.169564,0.058838,0.034595,-0.168392,,,,0.116064,0.098611,-0.306261
4023,33.525000,0.150643,0.048206,-0.171529,0.059196,0.032564,-0.170859,,,,0.116733,0.096968,-0.308483
4024,33.533333,0.151004,0.046032,-0.173434,0.059535,0.030646,-0.172920,,,,0.117356,0.095456,-0.310224
4025,33.541667,0.151406,0.043837,-0.175417,0.059885,0.028835,-0.174691,,,,0.117987,0.093905,-0.311863
4026,33.550000,0.151811,0.041680,-0.177304,0.060255,0.027257,-0.175893,,,,0.118656,0.092330,-0.313734
4027,33.558333,0.152209,0.039547,-0.179045,0.060666,0.025919,-0.176335,,,,0.119236,0.090837,-0.315217
4028,33.566667,0.152691,0.037393,-0.180934,0.061087,0.024537,-0.176546,,,,0.119795,0.089248,-0.316818
4029,33.575000,0.153148,0.035279,-0.182590,,,,,,,0.120315,0.087721,-0.318312
4030,33.583333,0.153659,0.033183,-0.184292,0.061997,0.016585,-0.188684,,,,0.120837,0.086144,-0.320006
4031,33.591667,0.154181,0.031006,-0.185979,0.062515,0.014839,-0.189466,,,,0.121279,0.084539,-0.321458
4032,33.600000,0.154674,0.028805,-0.187505,0.063020,0.013282,-0.189243,,,,0.121721,0.083002,-0.322660
4033,33.608333,0.155209,0.026495,-0.189172,0.063541,0.011303,-0.189803,,,,0.122199,0.081393,-0.323936
4034,33.616667,0.155640,0.024158,-0.190528,0.064002,0.009021,-0.191029,,,,0.122750,0.079688,-0.325289
4035,33.625000,0.156229,0.021630,-0.192184,0.064498,0.007952,-0.191643,,,,0.123319,0.077874,-0.326315
4036,33.633333,0.157233,0.019908,-0.193530,0.064719,0.007935,-0.192592,,,,0.124071,0.076199,-0.327139
4037,33.641667,0.156942,0.020717,-0.193853,0.064682,0.007984,-0.193488,,,,0.125114,0.074701,-0.329302
4038,33.650000,0.157565,0.020247,-0.194772,0.064626,0.008056,-0.194417,,,,0.125804,0.073405,-0.330565
4039,33.658333,0.157746,0.020157,-0.195448,0.064655,0.008184,-0.195320,,,,0.126525,0.072657,-0.331398
4040,33.666667,0.157657,0.020342,-0.196061,0.064705,0.008118,-0.196325,,,,0.127025,0.072160,-0.332625
